product_id,name,price,subcategory,category,ALL 
4578,product8,194.37,subcategory5,category3,ALL
4579,product24,378.01,subcategory4,category1,ALL
4580,product53,87.31,subcategory5,category10,ALL
4581,product75,184.72,subcategory4,category5,ALL
4582,product66,59.54,subcategory3,category2,ALL
4583,product87,31.29,subcategory5,category8,ALL
4584,product70,12.01,subcategory3,category7,ALL
4585,product25,284.71,subcategory3,category4,ALL
4586,product99,3.71,subcategory4,category1,ALL
4587,product39,98.31,subcategory1,category4,ALL
4588,product14,102.45,subcategory1,category5,ALL
4589,product30,293.78,subcategory3,category10,ALL
4590,product70,71.47,subcategory2,category6,ALL
4591,product8,340.21,subcategory3,category1,ALL
4592,product9,386.34,subcategory4,category10,ALL
4593,product70,249.05,subcategory2,category4,ALL
4594,product66,422.6,subcategory4,category5,ALL
4595,product28,24.48,subcategory3,category8,ALL
4596,product50,124.6,subcategory3,category9,ALL
4597,product10,200.53,subcategory3,category2,ALL
4598,product91,265.33,subcategory4,category9,ALL
4599,product50,213.42,subcategory1,category3,ALL
4600,product16,180.86,subcategory3,category10,ALL
4601,product94,248.48,subcategory5,category5,ALL
4602,product77,46.93,subcategory4,category4,ALL
4603,product11,183.48,subcategory1,category6,ALL
4604,product75,392.42,subcategory1,category3,ALL
4605,product3,243.77,subcategory4,category2,ALL
4606,product32,254.93,subcategory2,category5,ALL
4607,product42,31.53,subcategory3,category1,ALL
4608,product31,11.67,subcategory5,category4,ALL
4609,product84,72.92,subcategory1,category7,ALL
4610,product56,78.03,subcategory4,category6,ALL
4611,product58,250.86,subcategory3,category7,ALL
4612,product40,285.84,subcategory4,category6,ALL
4613,product88,137.38,subcategory3,category1,ALL
4614,product34,85.52,subcategory1,category4,ALL
4615,product11,296.04,subcategory2,category2,ALL
4616,product88,81.71,subcategory2,category4,ALL
4617,product14,200.82,subcategory5,category5,ALL
4618,product100,146.32,subcategory2,category7,ALL
4619,product80,211.61,subcategory1,category10,ALL
4620,product83,83.64,subcategory1,category7,ALL
4621,product93,224.35,subcategory5,category10,ALL
4622,product84,267.86,subcategory4,category3,ALL
4623,product21,495.46,subcategory3,category10,ALL
4624,product47,265.76,subcategory5,category9,ALL
4625,product32,132.51,subcategory4,category1,ALL
4626,product33,30.27,subcategory1,category2,ALL
4627,product29,178.86,subcategory4,category6,ALL
4628,product83,159.56,subcategory1,category3,ALL
4629,product30,158.05,subcategory3,category7,ALL
4630,product21,35.48,subcategory2,category8,ALL
4631,product62,244.16,subcategory4,category1,ALL
4632,product75,10.07,subcategory2,category1,ALL
4633,product6,248.2,subcategory3,category9,ALL
4634,product24,293.23,subcategory4,category3,ALL
4635,product90,286.58,subcategory1,category9,ALL
4636,product48,59.48,subcategory1,category1,ALL
4637,product92,93.06,subcategory5,category9,ALL
4638,product37,252.92,subcategory3,category10,ALL
4639,product68,265.85,subcategory1,category5,ALL
4640,product14,135.3,subcategory5,category3,ALL
4641,product37,208.28,subcategory3,category10,ALL
4642,product41,3.09,subcategory3,category6,ALL
4643,product3,80.52,subcategory2,category5,ALL
4644,product6,185.41,subcategory4,category7,ALL
4645,product27,172.04,subcategory1,category2,ALL
4646,product7,28.37,subcategory3,category5,ALL
4647,product47,211.91,subcategory4,category1,ALL
4648,product10,154.49,subcategory5,category2,ALL
4649,product50,192.14,subcategory2,category8,ALL
4650,product83,423.56,subcategory5,category3,ALL
4651,product65,286,subcategory1,category5,ALL
4652,product27,220.73,subcategory5,category3,ALL
4653,product92,239.82,subcategory3,category7,ALL
4654,product99,32.01,subcategory2,category7,ALL
4655,product9,352.75,subcategory4,category7,ALL
4656,product19,144.46,subcategory4,category1,ALL
4657,product96,121.83,subcategory5,category8,ALL
4658,product31,108.29,subcategory3,category4,ALL
4659,product73,210.98,subcategory4,category9,ALL
4660,product21,216.19,subcategory2,category2,ALL
4661,product81,59.35,subcategory3,category9,ALL
4662,product91,79.25,subcategory2,category7,ALL
4663,product24,189.82,subcategory4,category3,ALL
4664,product99,20.03,subcategory5,category4,ALL
4665,product64,172.01,subcategory3,category2,ALL
4666,product10,17.83,subcategory4,category5,ALL
4667,product84,135.65,subcategory4,category1,ALL
4668,product8,27.36,subcategory1,category6,ALL
4669,product76,76.25,subcategory5,category10,ALL
4670,product30,76.43,subcategory1,category3,ALL
4671,product53,408.19,subcategory1,category2,ALL
4672,product37,261.05,subcategory2,category4,ALL
4673,product20,143.51,subcategory1,category2,ALL
4674,product98,135.21,subcategory1,category5,ALL
4675,product90,403.19,subcategory2,category6,ALL
4676,product44,204.56,subcategory1,category3,ALL
4677,product79,103.17,subcategory4,category5,ALL
4678,product8,329.82,subcategory4,category1,ALL
4679,product58,148.98,subcategory5,category3,ALL
4680,product81,230.04,subcategory2,category7,ALL
4681,product74,124.59,subcategory4,category7,ALL
4682,product66,281.18,subcategory5,category9,ALL
4683,product5,89.84,subcategory5,category10,ALL
4684,product91,52.88,subcategory2,category4,ALL
4685,product26,34.85,subcategory5,category4,ALL
4686,product42,3.76,subcategory1,category2,ALL
4687,product11,234.85,subcategory4,category1,ALL
4688,product66,31.64,subcategory5,category10,ALL
4689,product44,196.88,subcategory3,category4,ALL
4690,product42,141.82,subcategory3,category7,ALL
4691,product49,111.52,subcategory3,category3,ALL
4692,product56,105.72,subcategory3,category8,ALL
4693,product81,271.02,subcategory2,category7,ALL
4694,product81,220.39,subcategory2,category3,ALL
4695,product21,207.2,subcategory4,category5,ALL
4696,product59,162.67,subcategory2,category5,ALL
4697,product60,220.93,subcategory4,category8,ALL
4698,product33,207.83,subcategory3,category10,ALL
4699,product64,161.75,subcategory3,category4,ALL
4700,product19,41.51,subcategory1,category8,ALL
4701,product22,292.94,subcategory1,category2,ALL
4702,product81,198.22,subcategory1,category5,ALL
4703,product38,64.09,subcategory2,category8,ALL
4704,product78,215.86,subcategory3,category3,ALL
4705,product83,56.55,subcategory2,category7,ALL
4706,product38,136.38,subcategory5,category5,ALL
4707,product44,192.45,subcategory4,category1,ALL
4708,product30,140.44,subcategory4,category5,ALL
4709,product22,220.88,subcategory2,category3,ALL
4710,product23,105.82,subcategory4,category9,ALL
4711,product82,289.16,subcategory1,category7,ALL
4712,product40,1.44,subcategory2,category6,ALL
4713,product85,87.98,subcategory1,category1,ALL
4714,product93,152.89,subcategory1,category2,ALL
4715,product2,14.39,subcategory1,category3,ALL
4716,product71,184.96,subcategory4,category2,ALL
4717,product17,187.36,subcategory1,category9,ALL
4718,product51,150.11,subcategory5,category5,ALL
4719,product84,297.91,subcategory5,category9,ALL
4720,product25,233.06,subcategory1,category10,ALL
4721,product5,267.28,subcategory5,category8,ALL
4722,product57,85,subcategory5,category4,ALL
4723,product100,251.23,subcategory4,category8,ALL
4724,product22,204.5,subcategory5,category3,ALL
4725,product25,330.41,subcategory2,category10,ALL
4726,product38,202.14,subcategory1,category9,ALL
4727,product72,259.24,subcategory5,category6,ALL
4728,product61,222.83,subcategory1,category2,ALL
4729,product11,253.67,subcategory1,category4,ALL
4730,product60,74.86,subcategory2,category7,ALL
4731,product14,128.86,subcategory2,category5,ALL
4732,product5,62.74,subcategory2,category5,ALL
4733,product94,93.95,subcategory3,category3,ALL
4734,product60,30.29,subcategory4,category1,ALL
4735,product53,41.07,subcategory4,category1,ALL
4736,product64,23.43,subcategory1,category2,ALL
4737,product50,290.18,subcategory4,category5,ALL
4738,product31,280.1,subcategory2,category7,ALL
4739,product51,248.62,subcategory1,category2,ALL
4740,product86,2.41,subcategory1,category7,ALL
4741,product80,95.53,subcategory5,category8,ALL
4742,product27,212.89,subcategory4,category10,ALL
4743,product59,67,subcategory5,category4,ALL
4744,product31,205.72,subcategory4,category8,ALL
4745,product56,144.78,subcategory4,category5,ALL
4746,product76,277.05,subcategory5,category9,ALL
4747,product68,15.4,subcategory1,category4,ALL
4748,product42,56.1,subcategory2,category2,ALL
4749,product29,326.51,subcategory4,category3,ALL
4750,product76,74.09,subcategory4,category4,ALL
4751,product92,104.81,subcategory3,category7,ALL
4752,product31,102.22,subcategory3,category5,ALL
4753,product76,28.62,subcategory2,category5,ALL
4754,product78,271.52,subcategory1,category9,ALL
4755,product27,86.44,subcategory1,category10,ALL
4756,product44,158.52,subcategory5,category1,ALL
4757,product8,25.13,subcategory2,category9,ALL
4758,product1,264.25,subcategory4,category3,ALL
4759,product58,213.34,subcategory1,category2,ALL
4760,product2,99.33,subcategory1,category1,ALL
4761,product64,34.33,subcategory3,category4,ALL
4762,product100,276.93,subcategory4,category9,ALL
4763,product84,171.79,subcategory5,category7,ALL
4764,product77,151.57,subcategory4,category5,ALL
4765,product80,99.86,subcategory3,category10,ALL
4766,product98,224.05,subcategory3,category10,ALL
4767,product45,55.38,subcategory5,category8,ALL
4768,product1,290.76,subcategory3,category6,ALL
4769,product73,230.34,subcategory2,category9,ALL
4770,product98,87.93,subcategory5,category4,ALL
4771,product38,63.27,subcategory1,category8,ALL
4772,product17,255.08,subcategory5,category3,ALL
4773,product16,139.04,subcategory1,category1,ALL
4774,product65,39.31,subcategory3,category9,ALL
4775,product84,97.38,subcategory3,category10,ALL
4776,product38,30.58,subcategory3,category9,ALL
4777,product6,412.98,subcategory2,category3,ALL
4778,product19,253.17,subcategory2,category2,ALL
4779,product58,263.34,subcategory3,category5,ALL
4780,product27,269.4,subcategory5,category7,ALL
4781,product41,34.17,subcategory1,category10,ALL
4782,product52,78.5,subcategory3,category2,ALL
4783,product29,176.45,subcategory1,category8,ALL
4784,product84,207.69,subcategory1,category6,ALL
4785,product81,243.96,subcategory5,category10,ALL
4786,product98,393.08,subcategory1,category2,ALL
4787,product40,326.84,subcategory1,category9,ALL
4788,product5,189.22,subcategory1,category4,ALL
4789,product32,230.55,subcategory4,category4,ALL
4790,product15,77.67,subcategory5,category6,ALL
4791,product41,100.59,subcategory2,category9,ALL
4792,product96,396.34,subcategory1,category2,ALL
4793,product98,241.67,subcategory2,category8,ALL
4794,product20,12.31,subcategory4,category4,ALL
4795,product78,14.93,subcategory2,category7,ALL
4796,product45,163.15,subcategory5,category4,ALL
4797,product39,96.25,subcategory4,category1,ALL
4798,product94,340.62,subcategory3,category6,ALL
4799,product83,219.49,subcategory2,category8,ALL
4800,product40,217.7,subcategory2,category10,ALL
4801,product32,95.74,subcategory5,category6,ALL
4802,product89,44.37,subcategory1,category9,ALL
4803,product21,87.93,subcategory3,category9,ALL
4804,product10,292.7,subcategory3,category3,ALL
4805,product19,212,subcategory1,category2,ALL
4806,product75,308.09,subcategory3,category9,ALL
4807,product39,95.67,subcategory1,category4,ALL
4808,product51,158.58,subcategory4,category9,ALL
4809,product18,283.37,subcategory3,category5,ALL
4810,product20,217.27,subcategory5,category7,ALL
4811,product65,262.65,subcategory1,category4,ALL
4812,product80,174.95,subcategory5,category7,ALL
4813,product40,242.72,subcategory1,category9,ALL
4814,product50,216.66,subcategory5,category8,ALL
4815,product91,142.76,subcategory2,category9,ALL
4816,product79,76.83,subcategory2,category9,ALL
4817,product4,334.34,subcategory2,category8,ALL
4818,product72,272.87,subcategory1,category3,ALL
4819,product35,128.75,subcategory5,category4,ALL
4820,product45,272.29,subcategory2,category7,ALL
4821,product64,161.52,subcategory5,category8,ALL
4822,product16,18.19,subcategory1,category1,ALL
4823,product73,37.7,subcategory4,category10,ALL
4824,product74,257.51,subcategory4,category4,ALL
4825,product75,260.31,subcategory4,category9,ALL
4826,product80,290.66,subcategory1,category3,ALL
4827,product96,119.29,subcategory1,category9,ALL
4828,product67,141.73,subcategory1,category6,ALL
4829,product97,50.93,subcategory2,category4,ALL
4830,product3,87.77,subcategory5,category2,ALL
4831,product65,4.27,subcategory4,category8,ALL
4832,product30,70.3,subcategory3,category1,ALL
4833,product29,23.36,subcategory4,category2,ALL
4834,product29,282.75,subcategory4,category3,ALL
4835,product80,210.62,subcategory5,category6,ALL
4836,product17,296.12,subcategory2,category1,ALL
4837,product73,5.48,subcategory5,category1,ALL
4838,product86,140.04,subcategory2,category10,ALL
4839,product75,92.19,subcategory2,category5,ALL
4840,product53,20.6,subcategory1,category10,ALL
4841,product2,290.76,subcategory2,category9,ALL
4842,product50,255.24,subcategory2,category8,ALL
4843,product92,127.26,subcategory4,category6,ALL
4844,product39,47.97,subcategory4,category8,ALL
4845,product47,285.32,subcategory3,category1,ALL
4846,product92,245.75,subcategory5,category5,ALL
4847,product31,226.79,subcategory1,category4,ALL
4848,product19,175.22,subcategory2,category5,ALL
4849,product8,230.88,subcategory3,category2,ALL
4850,product30,238.27,subcategory2,category7,ALL
4851,product61,198.35,subcategory5,category9,ALL
4852,product4,130.14,subcategory3,category4,ALL
4853,product99,326.33,subcategory1,category3,ALL
4854,product62,206.18,subcategory4,category3,ALL
4855,product99,285.35,subcategory3,category2,ALL
4856,product22,296.3,subcategory2,category4,ALL
4857,product16,37,subcategory2,category9,ALL
4858,product29,34.28,subcategory1,category1,ALL
4859,product96,158.74,subcategory2,category1,ALL
4860,product84,83.17,subcategory5,category5,ALL
4861,product98,492.81,subcategory5,category9,ALL
4862,product88,97.38,subcategory3,category5,ALL
4863,product85,146.37,subcategory4,category7,ALL
4864,product8,162.81,subcategory4,category2,ALL
4865,product38,2.27,subcategory4,category6,ALL
4866,product60,142.02,subcategory2,category6,ALL
4867,product58,22.15,subcategory5,category7,ALL
4868,product42,196.43,subcategory4,category7,ALL
4869,product41,291.61,subcategory5,category10,ALL
4870,product86,238.86,subcategory5,category6,ALL
4871,product22,65.9,subcategory4,category5,ALL
4872,product22,29.84,subcategory5,category7,ALL
4873,product33,397.28,subcategory1,category2,ALL
4874,product61,497.11,subcategory5,category1,ALL
4875,product56,218.26,subcategory1,category9,ALL
4876,product57,172.65,subcategory1,category6,ALL
4877,product22,383.81,subcategory1,category7,ALL
4878,product3,206.97,subcategory4,category2,ALL
4879,product61,163.5,subcategory4,category8,ALL
4880,product49,116.8,subcategory1,category6,ALL
4881,product1,34.15,subcategory2,category2,ALL
4882,product15,373.61,subcategory1,category4,ALL
4883,product25,238.46,subcategory1,category8,ALL
4884,product6,335.76,subcategory3,category4,ALL
4885,product36,126.46,subcategory4,category1,ALL
4886,product80,178.77,subcategory5,category7,ALL
4887,product43,36.74,subcategory2,category3,ALL
4888,product53,310.49,subcategory1,category6,ALL
4889,product31,231.19,subcategory5,category1,ALL
4890,product93,128.04,subcategory4,category5,ALL
4891,product78,35.8,subcategory3,category4,ALL
4892,product65,485.87,subcategory3,category2,ALL
4893,product36,198.79,subcategory3,category8,ALL
4894,product27,97.8,subcategory2,category2,ALL
4895,product37,21.69,subcategory5,category1,ALL
4896,product99,154.32,subcategory1,category5,ALL
4897,product86,250.12,subcategory2,category8,ALL
4898,product100,211.08,subcategory2,category9,ALL
4899,product44,223.4,subcategory2,category4,ALL
4900,product84,248.01,subcategory1,category10,ALL
4901,product90,241.86,subcategory5,category9,ALL
4902,product74,186.76,subcategory4,category3,ALL
4903,product12,120.13,subcategory3,category4,ALL
4904,product74,84.99,subcategory3,category7,ALL
4905,product26,169.79,subcategory2,category9,ALL
4906,product28,207.25,subcategory4,category8,ALL
4907,product82,174.92,subcategory1,category2,ALL
4908,product81,116.07,subcategory1,category2,ALL
4909,product86,497.48,subcategory4,category10,ALL
4910,product86,129.09,subcategory1,category1,ALL
4911,product29,63.76,subcategory1,category1,ALL
4912,product15,30.56,subcategory1,category2,ALL
4913,product4,3.53,subcategory3,category5,ALL
4914,product6,212.05,subcategory3,category8,ALL
4915,product58,230.97,subcategory4,category7,ALL
4916,product8,5.22,subcategory3,category10,ALL
4917,product41,155.82,subcategory2,category10,ALL
4918,product43,96.15,subcategory2,category10,ALL
4919,product24,10.83,subcategory5,category10,ALL
4920,product35,379.84,subcategory3,category1,ALL
4921,product30,12.4,subcategory2,category6,ALL
4922,product92,250.36,subcategory5,category6,ALL
4923,product41,18.17,subcategory5,category1,ALL
4924,product90,219.8,subcategory2,category4,ALL
4925,product61,87.24,subcategory1,category10,ALL
4926,product53,168.81,subcategory5,category8,ALL
4927,product30,173.94,subcategory1,category8,ALL
4928,product81,467.76,subcategory5,category8,ALL
4929,product98,282.08,subcategory1,category6,ALL
4930,product31,5.29,subcategory4,category7,ALL
4931,product78,99.67,subcategory2,category1,ALL
4932,product1,233.23,subcategory2,category4,ALL
4933,product88,145.99,subcategory2,category3,ALL
4934,product41,289.4,subcategory2,category1,ALL
4935,product37,207.62,subcategory4,category2,ALL
4936,product26,234.63,subcategory2,category3,ALL
4937,product6,86.43,subcategory2,category5,ALL
4938,product37,166.04,subcategory3,category3,ALL
4939,product71,9.48,subcategory5,category8,ALL
4940,product25,317.68,subcategory2,category4,ALL
4941,product14,238.05,subcategory5,category5,ALL
4942,product45,190.95,subcategory4,category1,ALL
4943,product30,192.66,subcategory3,category3,ALL
4944,product60,155.01,subcategory4,category3,ALL
4945,product93,274.08,subcategory5,category5,ALL
4946,product43,146.73,subcategory4,category10,ALL
4947,product75,95.48,subcategory4,category2,ALL
4948,product15,138.81,subcategory4,category8,ALL
4949,product100,290.52,subcategory1,category2,ALL
4950,product31,54.52,subcategory1,category3,ALL
4951,product67,145.39,subcategory1,category1,ALL
4952,product100,158.53,subcategory3,category7,ALL
4953,product35,284.4,subcategory5,category6,ALL
4954,product31,3.3,subcategory3,category8,ALL
4955,product9,244.67,subcategory1,category9,ALL
4956,product90,176.31,subcategory4,category1,ALL
4957,product98,284.14,subcategory5,category10,ALL
4958,product76,365.49,subcategory4,category6,ALL
4959,product16,10.21,subcategory5,category8,ALL
4960,product69,17.44,subcategory4,category1,ALL
4961,product2,208.73,subcategory4,category8,ALL
4962,product39,264.92,subcategory1,category2,ALL
4963,product51,76.99,subcategory3,category6,ALL
4964,product92,211.59,subcategory5,category3,ALL
4965,product2,30.99,subcategory1,category8,ALL
4966,product4,244.7,subcategory3,category3,ALL
4967,product66,56.55,subcategory3,category3,ALL
4968,product50,76.31,subcategory4,category7,ALL
4969,product19,35.72,subcategory5,category8,ALL
4970,product4,196.14,subcategory1,category6,ALL
4971,product87,123.83,subcategory5,category5,ALL
4972,product18,247.67,subcategory2,category3,ALL
4973,product1,119.78,subcategory1,category5,ALL
4974,product41,133.49,subcategory1,category9,ALL
4975,product60,10,subcategory1,category10,ALL
4976,product100,153.73,subcategory4,category9,ALL
4977,product32,45.19,subcategory5,category5,ALL
4978,product95,284.05,subcategory3,category10,ALL
4979,product50,217.19,subcategory1,category1,ALL
4980,product64,17.85,subcategory1,category5,ALL
4981,product92,236.39,subcategory4,category1,ALL
4982,product75,256.85,subcategory4,category1,ALL
4983,product63,126.54,subcategory2,category8,ALL
4984,product81,193.95,subcategory2,category9,ALL
4985,product80,245.05,subcategory2,category8,ALL
4986,product69,265.68,subcategory3,category8,ALL
4987,product64,299.64,subcategory2,category9,ALL
4988,product82,90.13,subcategory3,category10,ALL
4989,product24,221.25,subcategory2,category9,ALL
4990,product11,37.88,subcategory3,category10,ALL
4991,product12,59.3,subcategory2,category10,ALL
4992,product50,278.02,subcategory5,category10,ALL
4993,product71,151.93,subcategory3,category3,ALL
4994,product78,280.07,subcategory3,category1,ALL
4995,product58,333.99,subcategory1,category2,ALL
4996,product34,44.21,subcategory4,category3,ALL
4997,product92,264.27,subcategory3,category3,ALL
4998,product18,48.94,subcategory2,category7,ALL
4999,product1,128.13,subcategory3,category7,ALL
5000,product95,107.89,subcategory2,category9,ALL
5001,product83,339.66,subcategory2,category9,ALL
5002,product39,103.05,subcategory3,category10,ALL
5003,product14,130.1,subcategory2,category6,ALL
5004,product47,222.33,subcategory1,category7,ALL
5005,product84,1.47,subcategory1,category10,ALL
5006,product96,158.96,subcategory3,category6,ALL
5007,product74,211.27,subcategory3,category3,ALL
5008,product8,209.63,subcategory3,category3,ALL
5009,product19,6.98,subcategory2,category8,ALL
5010,product81,269.85,subcategory2,category8,ALL
5011,product65,197.17,subcategory2,category6,ALL
5012,product26,51.72,subcategory3,category1,ALL
5013,product7,293.44,subcategory2,category2,ALL
5014,product90,205.3,subcategory1,category3,ALL
5015,product70,136.7,subcategory1,category10,ALL
5016,product41,327.33,subcategory3,category7,ALL
5017,product44,109.01,subcategory5,category5,ALL
5018,product65,142.46,subcategory3,category1,ALL
5019,product22,8.27,subcategory3,category2,ALL
5020,product92,258.45,subcategory2,category7,ALL
5021,product68,256.78,subcategory3,category3,ALL
5022,product98,405.29,subcategory2,category7,ALL
5023,product25,48.83,subcategory3,category5,ALL
5024,product47,251.7,subcategory5,category5,ALL
5025,product76,35.61,subcategory4,category6,ALL
5026,product19,321.1,subcategory4,category4,ALL
5027,product22,118.03,subcategory3,category1,ALL
5028,product33,143.94,subcategory4,category8,ALL
5029,product55,231.73,subcategory3,category7,ALL
5030,product2,187.83,subcategory3,category8,ALL
5031,product73,365.33,subcategory5,category6,ALL
5032,product97,106.87,subcategory3,category6,ALL
5033,product99,34.22,subcategory4,category3,ALL
5034,product76,152.15,subcategory5,category9,ALL
5035,product58,179.43,subcategory5,category4,ALL
5036,product92,296.85,subcategory1,category3,ALL
5037,product53,383.6,subcategory5,category5,ALL
5038,product31,196.55,subcategory2,category1,ALL
5039,product33,24.6,subcategory1,category1,ALL
5040,product40,191.5,subcategory4,category3,ALL
5041,product29,203.32,subcategory2,category2,ALL
5042,product70,214.36,subcategory4,category8,ALL
5043,product55,85.88,subcategory2,category7,ALL
5044,product79,175.29,subcategory2,category4,ALL
5045,product10,135.81,subcategory3,category6,ALL
5046,product3,77.9,subcategory1,category3,ALL
5047,product30,78.26,subcategory2,category5,ALL
5048,product36,194.37,subcategory3,category6,ALL
5049,product76,293.7,subcategory4,category4,ALL
5050,product37,396.57,subcategory4,category1,ALL
5051,product77,358.15,subcategory4,category6,ALL
5052,product16,202.89,subcategory1,category5,ALL
5053,product8,398.45,subcategory5,category5,ALL
5054,product82,27.52,subcategory1,category9,ALL
5055,product2,283.83,subcategory3,category9,ALL
5056,product36,45.85,subcategory4,category8,ALL
5057,product7,31.93,subcategory1,category3,ALL
5058,product47,271.86,subcategory1,category4,ALL
5059,product28,299.43,subcategory1,category10,ALL
5060,product95,137.07,subcategory4,category8,ALL
5061,product27,144.54,subcategory2,category4,ALL
5062,product87,18.95,subcategory4,category5,ALL
5063,product4,165.99,subcategory1,category9,ALL
5064,product54,236.61,subcategory5,category8,ALL
5065,product43,261.06,subcategory1,category3,ALL
5066,product41,126.17,subcategory4,category4,ALL
5067,product94,206.81,subcategory4,category10,ALL
5068,product75,107.56,subcategory3,category7,ALL
5069,product25,347.69,subcategory5,category5,ALL
5070,product44,376.85,subcategory5,category7,ALL
5071,product43,283.09,subcategory3,category6,ALL
5072,product17,116.59,subcategory5,category4,ALL
5073,product26,103.74,subcategory3,category2,ALL
5074,product18,43.55,subcategory3,category4,ALL
5075,product70,22.06,subcategory4,category2,ALL
5076,product55,196.4,subcategory4,category10,ALL
5077,product9,316.86,subcategory5,category7,ALL
5078,product92,130.63,subcategory4,category9,ALL
5079,product95,68.63,subcategory3,category9,ALL
5080,product18,271.29,subcategory2,category8,ALL
5081,product27,98.83,subcategory4,category6,ALL
5082,product47,75.37,subcategory3,category4,ALL
5083,product70,267.55,subcategory3,category9,ALL
5084,product44,168.7,subcategory2,category6,ALL
5085,product12,243,subcategory1,category10,ALL
5086,product33,18.58,subcategory3,category1,ALL
5087,product100,213.13,subcategory4,category2,ALL
5088,product33,213.81,subcategory3,category6,ALL
5089,product8,35.2,subcategory3,category8,ALL
5090,product88,71.94,subcategory3,category6,ALL
5091,product58,167.2,subcategory5,category8,ALL
5092,product4,103.94,subcategory4,category5,ALL
5093,product29,124.72,subcategory1,category3,ALL
5094,product76,74.82,subcategory5,category10,ALL
5095,product9,233.03,subcategory1,category3,ALL
5096,product89,291.94,subcategory4,category5,ALL
5097,product55,205.09,subcategory5,category9,ALL
5098,product93,229.69,subcategory4,category6,ALL
5099,product2,248.21,subcategory5,category4,ALL
5100,product77,102.22,subcategory2,category2,ALL
5101,product59,127.37,subcategory1,category9,ALL
5102,product37,228.03,subcategory4,category10,ALL
5103,product28,164.59,subcategory1,category2,ALL
5104,product33,208.67,subcategory3,category9,ALL
5105,product99,135.33,subcategory5,category4,ALL
5106,product76,276.54,subcategory5,category6,ALL
5107,product42,112.91,subcategory4,category1,ALL
5108,product33,26.18,subcategory2,category9,ALL
5109,product25,334.68,subcategory3,category9,ALL
5110,product29,116.7,subcategory5,category2,ALL
5111,product2,100.92,subcategory2,category3,ALL
5112,product100,50.52,subcategory5,category10,ALL
5113,product79,47.9,subcategory2,category3,ALL
5114,product1,387.23,subcategory2,category2,ALL
5115,product94,288.51,subcategory5,category8,ALL
5116,product83,7.94,subcategory1,category8,ALL
5117,product94,292.96,subcategory5,category10,ALL
5118,product60,326.81,subcategory4,category10,ALL
5119,product79,22.86,subcategory4,category1,ALL
5120,product37,183.6,subcategory2,category4,ALL
5121,product78,285,subcategory1,category8,ALL
5122,product51,349.9,subcategory1,category6,ALL
5123,product84,96.96,subcategory2,category3,ALL
5124,product14,166.17,subcategory3,category7,ALL
5125,product67,143.46,subcategory5,category4,ALL
5126,product27,62.31,subcategory2,category10,ALL
5127,product77,136.06,subcategory4,category2,ALL
5128,product26,164.58,subcategory1,category3,ALL
5129,product71,74.38,subcategory1,category8,ALL
5130,product1,292.96,subcategory5,category1,ALL
5131,product65,53.75,subcategory2,category3,ALL
5132,product11,154.76,subcategory5,category4,ALL
5133,product78,240.37,subcategory2,category6,ALL
5134,product68,225.55,subcategory3,category10,ALL
5135,product50,78.01,subcategory5,category9,ALL
5136,product59,19.58,subcategory3,category3,ALL
5137,product54,66.92,subcategory3,category6,ALL
5138,product80,208.52,subcategory1,category3,ALL
5139,product39,65.53,subcategory3,category5,ALL
5140,product91,244.52,subcategory5,category7,ALL
5141,product20,231.53,subcategory1,category4,ALL
5142,product3,297.05,subcategory1,category1,ALL
5143,product47,236.75,subcategory5,category9,ALL
5144,product100,26.78,subcategory3,category4,ALL
5145,product96,232.76,subcategory3,category10,ALL
5146,product55,225.13,subcategory4,category10,ALL
5147,product56,195.51,subcategory3,category6,ALL
5148,product26,203.58,subcategory5,category1,ALL
5149,product51,57.31,subcategory3,category4,ALL
5150,product65,102.51,subcategory4,category3,ALL
5151,product16,28.06,subcategory3,category8,ALL
5152,product21,254.65,subcategory4,category10,ALL
5153,product49,223.7,subcategory3,category2,ALL
5154,product29,317.72,subcategory4,category4,ALL
5155,product79,94.81,subcategory1,category3,ALL
5156,product42,290.61,subcategory2,category9,ALL
5157,product18,64.52,subcategory5,category4,ALL
5158,product66,272.74,subcategory3,category5,ALL
5159,product98,81.3,subcategory3,category1,ALL
5160,product65,56.56,subcategory2,category7,ALL
5161,product96,118.27,subcategory1,category7,ALL
5162,product71,22.33,subcategory3,category3,ALL
5163,product52,114.39,subcategory5,category1,ALL
5164,product58,161.71,subcategory4,category4,ALL
5165,product53,164.15,subcategory4,category10,ALL
5166,product77,164.33,subcategory2,category3,ALL
5167,product29,266.37,subcategory5,category6,ALL
5168,product53,336.8,subcategory2,category3,ALL
5169,product65,39.12,subcategory2,category10,ALL
5170,product8,87.53,subcategory1,category3,ALL
5171,product72,190.7,subcategory3,category4,ALL
5172,product73,206.66,subcategory2,category7,ALL
5173,product42,191.43,subcategory2,category7,ALL
5174,product31,208.07,subcategory4,category5,ALL
5175,product37,50.59,subcategory2,category8,ALL
5176,product92,41.89,subcategory2,category10,ALL
5177,product63,102.97,subcategory2,category4,ALL
5178,product66,52.01,subcategory4,category7,ALL
5179,product80,280.88,subcategory5,category7,ALL
5180,product13,247.87,subcategory2,category2,ALL
5181,product30,68.18,subcategory5,category1,ALL
5182,product73,95.24,subcategory2,category2,ALL
5183,product53,146.26,subcategory1,category10,ALL
5184,product11,78.76,subcategory2,category2,ALL
5185,product85,191.94,subcategory1,category7,ALL
