location_id,city,state,ALL 
5394,city4,state4,ALL
5395,city0,state2,ALL
5396,city7,state7,ALL
5397,city0,state5,ALL
5398,city9,state9,ALL
5399,city7,state0,ALL
5400,city8,state2,ALL
5401,city9,state0,ALL
5402,city1,state3,ALL
5403,city1,state1,ALL
5404,city5,state7,ALL
5405,city2,state10,ALL
5406,city1,state8,ALL
5407,city5,state1,ALL
5408,city10,state9,ALL
5409,city2,state4,ALL
5410,city4,state0,ALL
5411,city0,state4,ALL
5412,city5,state9,ALL
5413,city8,state10,ALL
5414,city0,state8,ALL
5415,city3,state9,ALL
5416,city6,state6,ALL
5417,city6,state4,ALL
5418,city1,state4,ALL
5419,city5,state4,ALL
5420,city9,state0,ALL
5421,city10,state10,ALL
5422,city9,state7,ALL
5423,city1,state9,ALL
5424,city9,state1,ALL
5425,city2,state7,ALL
5426,city5,state8,ALL
5427,city9,state1,ALL
5428,city1,state3,ALL
5429,city5,state5,ALL
5430,city9,state10,ALL
5431,city7,state6,ALL
5432,city4,state6,ALL
5433,city0,state2,ALL
5434,city9,state10,ALL
5435,city3,state9,ALL
5436,city6,state9,ALL
5437,city2,state4,ALL
5438,city7,state6,ALL
5439,city10,state6,ALL
5440,city9,state6,ALL
5441,city7,state9,ALL
5442,city3,state6,ALL
5443,city5,state1,ALL
5444,city2,state7,ALL
5445,city4,state8,ALL
5446,city5,state9,ALL
5447,city6,state8,ALL
5448,city10,state6,ALL
5449,city1,state9,ALL
5450,city7,state6,ALL
5451,city6,state5,ALL
5452,city1,state7,ALL
5453,city2,state1,ALL
5454,city4,state9,ALL
5455,city4,state7,ALL
5456,city8,state2,ALL
5457,city6,state4,ALL
5458,city7,state7,ALL
5459,city9,state7,ALL
5460,city3,state2,ALL
5461,city6,state0,ALL
5462,city9,state2,ALL
5463,city10,state2,ALL
5464,city6,state0,ALL
5465,city10,state3,ALL
5466,city8,state7,ALL
5467,city10,state3,ALL
5468,city6,state10,ALL
5469,city0,state4,ALL
5470,city3,state7,ALL
5471,city2,state6,ALL
5472,city8,state0,ALL
5473,city7,state5,ALL
5474,city2,state10,ALL
5475,city0,state1,ALL
5476,city9,state10,ALL
5477,city6,state10,ALL
5478,city5,state9,ALL
5479,city3,state10,ALL
5480,city7,state10,ALL
5481,city1,state5,ALL
5482,city7,state4,ALL
5483,city7,state3,ALL
5484,city10,state3,ALL
5485,city2,state1,ALL
5486,city10,state4,ALL
5487,city8,state2,ALL
5488,city1,state1,ALL
5489,city8,state9,ALL
5490,city1,state6,ALL
5491,city0,state3,ALL
5492,city0,state8,ALL
5493,city4,state4,ALL
5494,city4,state8,ALL
5495,city0,state10,ALL
5496,city6,state3,ALL
5497,city7,state0,ALL
5498,city6,state0,ALL
5499,city3,state7,ALL
5500,city3,state1,ALL
5501,city1,state9,ALL
5502,city10,state4,ALL
5503,city10,state6,ALL
5504,city10,state5,ALL
5505,city6,state8,ALL
5506,city0,state10,ALL
5507,city2,state0,ALL
5508,city10,state4,ALL
5509,city1,state10,ALL
5510,city4,state5,ALL
5511,city6,state10,ALL
5512,city1,state3,ALL
5513,city6,state0,ALL
5514,city6,state1,ALL
5515,city5,state5,ALL
5516,city0,state10,ALL
5517,city7,state7,ALL
5518,city6,state4,ALL
5519,city8,state3,ALL
5520,city2,state4,ALL
5521,city8,state2,ALL
5522,city8,state6,ALL
5523,city0,state0,ALL
5524,city0,state9,ALL
5525,city1,state4,ALL
5526,city0,state10,ALL
5527,city10,state3,ALL
5528,city9,state3,ALL
5529,city5,state9,ALL
5530,city9,state3,ALL
5531,city10,state10,ALL
5532,city9,state0,ALL
5533,city3,state2,ALL
5534,city4,state1,ALL
5535,city10,state1,ALL
5536,city3,state8,ALL
5537,city5,state2,ALL
5538,city1,state7,ALL
5539,city1,state3,ALL
5540,city3,state6,ALL
5541,city6,state2,ALL
5542,city9,state6,ALL
5543,city6,state2,ALL
5544,city10,state1,ALL
5545,city2,state5,ALL
5546,city1,state8,ALL
5547,city10,state3,ALL
5548,city8,state7,ALL
5549,city9,state8,ALL
5550,city8,state1,ALL
5551,city9,state8,ALL
5552,city0,state9,ALL
5553,city3,state3,ALL
5554,city8,state0,ALL
5555,city6,state3,ALL
5556,city2,state6,ALL
5557,city8,state2,ALL
5558,city9,state10,ALL
5559,city1,state2,ALL
5560,city4,state8,ALL
5561,city7,state1,ALL
5562,city5,state8,ALL
5563,city2,state8,ALL
5564,city9,state1,ALL
5565,city3,state1,ALL
5566,city0,state4,ALL
5567,city7,state2,ALL
5568,city9,state7,ALL
5569,city7,state10,ALL
5570,city6,state1,ALL
5571,city3,state2,ALL
5572,city2,state2,ALL
5573,city4,state5,ALL
5574,city0,state0,ALL
5575,city6,state5,ALL
5576,city8,state6,ALL
5577,city1,state5,ALL
5578,city3,state4,ALL
5579,city10,state9,ALL
5580,city4,state8,ALL
5581,city7,state5,ALL
5582,city8,state9,ALL
5583,city9,state8,ALL
5584,city4,state4,ALL
5585,city4,state6,ALL
5586,city5,state8,ALL
5587,city0,state4,ALL
5588,city7,state7,ALL
5589,city9,state1,ALL
5590,city8,state3,ALL
5591,city6,state8,ALL
5592,city10,state5,ALL
5593,city4,state4,ALL
5594,city7,state6,ALL
5595,city9,state9,ALL
5596,city5,state2,ALL
5597,city9,state3,ALL
5598,city1,state5,ALL
5599,city6,state4,ALL
5600,city5,state6,ALL
5601,city4,state8,ALL
5602,city10,state3,ALL
5603,city3,state8,ALL
5604,city10,state7,ALL
5605,city0,state7,ALL
5606,city7,state8,ALL
5607,city5,state6,ALL
5608,city5,state1,ALL
5609,city3,state3,ALL
5610,city5,state3,ALL
5611,city7,state2,ALL
5612,city2,state8,ALL
5613,city0,state8,ALL
5614,city3,state9,ALL
5615,city4,state7,ALL
5616,city4,state1,ALL
5617,city6,state5,ALL
5618,city0,state2,ALL
5619,city8,state1,ALL
5620,city6,state9,ALL
5621,city9,state6,ALL
5622,city2,state10,ALL
5623,city6,state0,ALL
5624,city5,state3,ALL
5625,city6,state8,ALL
5626,city6,state4,ALL
5627,city1,state3,ALL
5628,city3,state10,ALL
5629,city5,state8,ALL
5630,city8,state9,ALL
5631,city5,state6,ALL
5632,city5,state10,ALL
5633,city8,state8,ALL
5634,city9,state7,ALL
5635,city8,state5,ALL
5636,city3,state6,ALL
5637,city8,state3,ALL
5638,city6,state1,ALL
5639,city5,state4,ALL
5640,city10,state9,ALL
5641,city3,state4,ALL
5642,city1,state0,ALL
5643,city4,state3,ALL
5644,city2,state1,ALL
5645,city3,state2,ALL
5646,city9,state10,ALL
5647,city8,state7,ALL
5648,city2,state0,ALL
5649,city3,state3,ALL
5650,city9,state10,ALL
5651,city6,state2,ALL
5652,city3,state3,ALL
5653,city5,state9,ALL
5654,city5,state4,ALL
5655,city4,state8,ALL
5656,city8,state10,ALL
5657,city7,state4,ALL
5658,city5,state0,ALL
5659,city5,state8,ALL
5660,city5,state5,ALL
5661,city2,state10,ALL
5662,city0,state6,ALL
5663,city4,state0,ALL
5664,city3,state7,ALL
5665,city2,state1,ALL
5666,city8,state1,ALL
5667,city8,state5,ALL
5668,city3,state6,ALL
5669,city7,state6,ALL
5670,city7,state6,ALL
5671,city2,state0,ALL
5672,city9,state4,ALL
5673,city8,state2,ALL
5674,city5,state4,ALL
5675,city5,state6,ALL
5676,city2,state9,ALL
5677,city9,state4,ALL
5678,city9,state2,ALL
5679,city10,state6,ALL
5680,city2,state0,ALL
5681,city0,state9,ALL
5682,city2,state0,ALL
5683,city6,state1,ALL
5684,city8,state10,ALL
5685,city6,state10,ALL
5686,city7,state5,ALL
5687,city8,state8,ALL
5688,city10,state1,ALL
5689,city0,state0,ALL
5690,city4,state5,ALL
5691,city4,state4,ALL
5692,city6,state3,ALL
5693,city4,state4,ALL
5694,city7,state1,ALL
5695,city7,state1,ALL
5696,city9,state8,ALL
5697,city2,state9,ALL
5698,city6,state1,ALL
5699,city5,state4,ALL
5700,city0,state1,ALL
5701,city5,state3,ALL
5702,city0,state4,ALL
5703,city3,state3,ALL
5704,city8,state3,ALL
5705,city1,state10,ALL
5706,city0,state8,ALL
5707,city1,state9,ALL
5708,city1,state4,ALL
5709,city4,state10,ALL
5710,city1,state4,ALL
5711,city1,state0,ALL
5712,city10,state8,ALL
5713,city5,state1,ALL
5714,city4,state7,ALL
5715,city5,state4,ALL
5716,city1,state5,ALL
5717,city6,state5,ALL
5718,city7,state6,ALL
5719,city0,state7,ALL
5720,city6,state6,ALL
5721,city3,state5,ALL
5722,city6,state4,ALL
5723,city6,state9,ALL
5724,city5,state9,ALL
5725,city5,state7,ALL
5726,city4,state5,ALL
5727,city1,state10,ALL
5728,city4,state2,ALL
5729,city0,state6,ALL
5730,city4,state8,ALL
5731,city0,state7,ALL
5732,city3,state6,ALL
5733,city1,state0,ALL
5734,city10,state1,ALL
5735,city5,state6,ALL
5736,city3,state1,ALL
5737,city1,state4,ALL
5738,city1,state10,ALL
5739,city5,state1,ALL
5740,city6,state4,ALL
5741,city2,state6,ALL
5742,city5,state8,ALL
5743,city10,state3,ALL
5744,city9,state5,ALL
5745,city9,state5,ALL
5746,city5,state8,ALL
5747,city10,state10,ALL
5748,city5,state10,ALL
5749,city0,state4,ALL
5750,city5,state9,ALL
5751,city3,state10,ALL
5752,city9,state0,ALL
5753,city0,state5,ALL
5754,city1,state7,ALL
5755,city10,state7,ALL
5756,city5,state6,ALL
5757,city0,state0,ALL
5758,city10,state10,ALL
5759,city3,state3,ALL
5760,city3,state5,ALL
5761,city1,state10,ALL
5762,city6,state1,ALL
5763,city5,state5,ALL
5764,city9,state1,ALL
5765,city0,state8,ALL
5766,city8,state1,ALL
5767,city2,state2,ALL
5768,city8,state4,ALL
5769,city3,state10,ALL
5770,city10,state4,ALL
5771,city9,state6,ALL
5772,city8,state8,ALL
5773,city8,state1,ALL
5774,city6,state8,ALL
5775,city6,state5,ALL
5776,city7,state5,ALL
5777,city10,state5,ALL
5778,city0,state7,ALL
5779,city10,state10,ALL
5780,city7,state5,ALL
5781,city1,state8,ALL
5782,city7,state5,ALL
5783,city5,state8,ALL
5784,city9,state0,ALL
5785,city1,state5,ALL
5786,city4,state2,ALL
5787,city3,state1,ALL
5788,city8,state5,ALL
5789,city2,state8,ALL
5790,city3,state4,ALL
5791,city1,state2,ALL
5792,city3,state3,ALL
5793,city8,state7,ALL
5794,city9,state7,ALL
5795,city10,state7,ALL
5796,city5,state7,ALL
5797,city6,state9,ALL
5798,city5,state0,ALL
5799,city10,state1,ALL
5800,city2,state1,ALL
5801,city4,state8,ALL
5802,city6,state3,ALL
5803,city7,state4,ALL
5804,city4,state7,ALL
5805,city1,state7,ALL
5806,city6,state5,ALL
5807,city2,state7,ALL
5808,city0,state6,ALL
5809,city8,state3,ALL
5810,city7,state9,ALL
5811,city4,state6,ALL
5812,city8,state1,ALL
5813,city6,state6,ALL
5814,city3,state10,ALL
5815,city10,state4,ALL
5816,city3,state9,ALL
5817,city1,state9,ALL
5818,city4,state4,ALL
5819,city6,state10,ALL
5820,city0,state1,ALL
5821,city10,state3,ALL
5822,city4,state5,ALL
5823,city5,state5,ALL
5824,city5,state9,ALL
5825,city10,state4,ALL
5826,city9,state1,ALL
5827,city3,state9,ALL
5828,city5,state4,ALL
5829,city10,state9,ALL
5830,city5,state2,ALL
5831,city5,state10,ALL
5832,city6,state2,ALL
5833,city8,state9,ALL
5834,city1,state9,ALL
5835,city7,state5,ALL
5836,city10,state9,ALL
5837,city5,state7,ALL
5838,city6,state7,ALL
5839,city2,state7,ALL
5840,city8,state2,ALL
5841,city5,state3,ALL
5842,city9,state5,ALL
5843,city5,state2,ALL
5844,city10,state9,ALL
5845,city6,state10,ALL
5846,city10,state0,ALL
5847,city5,state8,ALL
5848,city0,state8,ALL
5849,city5,state9,ALL
5850,city7,state2,ALL
5851,city2,state0,ALL
5852,city1,state3,ALL
5853,city2,state2,ALL
5854,city8,state0,ALL
5855,city4,state5,ALL
5856,city6,state9,ALL
5857,city0,state2,ALL
5858,city7,state6,ALL
5859,city5,state7,ALL
5860,city9,state10,ALL
5861,city1,state2,ALL
5862,city3,state2,ALL
5863,city4,state1,ALL
5864,city0,state10,ALL
5865,city4,state1,ALL
5866,city1,state3,ALL
5867,city9,state2,ALL
5868,city7,state9,ALL
5869,city4,state2,ALL
5870,city5,state8,ALL
5871,city1,state0,ALL
5872,city6,state8,ALL
5873,city9,state7,ALL
5874,city10,state7,ALL
5875,city8,state7,ALL
5876,city4,state6,ALL
5877,city10,state9,ALL
5878,city10,state6,ALL
5879,city10,state6,ALL
5880,city6,state10,ALL
5881,city5,state10,ALL
5882,city9,state6,ALL
5883,city9,state6,ALL
5884,city6,state2,ALL
5885,city0,state2,ALL
5886,city7,state6,ALL
5887,city8,state9,ALL
5888,city5,state10,ALL
5889,city8,state3,ALL
5890,city6,state7,ALL
5891,city5,state6,ALL
5892,city0,state2,ALL
5893,city8,state0,ALL
5894,city0,state6,ALL
5895,city4,state2,ALL
5896,city5,state8,ALL
5897,city8,state9,ALL
5898,city6,state6,ALL
5899,city4,state10,ALL
5900,city6,state4,ALL
5901,city5,state4,ALL
5902,city10,state7,ALL
5903,city7,state2,ALL
5904,city4,state10,ALL
5905,city4,state8,ALL
5906,city0,state7,ALL
5907,city8,state3,ALL
5908,city2,state1,ALL
5909,city7,state8,ALL
5910,city10,state6,ALL
5911,city7,state0,ALL
5912,city10,state5,ALL
5913,city10,state4,ALL
5914,city5,state1,ALL
5915,city3,state2,ALL
5916,city2,state6,ALL
5917,city8,state2,ALL
5918,city3,state4,ALL
5919,city10,state1,ALL
5920,city0,state2,ALL
5921,city1,state1,ALL
5922,city1,state10,ALL
5923,city2,state9,ALL
5924,city5,state3,ALL
5925,city3,state7,ALL
5926,city10,state4,ALL
5927,city1,state0,ALL
5928,city8,state8,ALL
5929,city3,state8,ALL
5930,city9,state4,ALL
5931,city4,state8,ALL
5932,city6,state1,ALL
5933,city2,state8,ALL
5934,city4,state6,ALL
5935,city3,state6,ALL
5936,city3,state0,ALL
5937,city9,state4,ALL
5938,city1,state0,ALL
5939,city1,state1,ALL
5940,city5,state10,ALL
5941,city0,state4,ALL
5942,city8,state6,ALL
5943,city7,state10,ALL
5944,city6,state4,ALL
5945,city2,state3,ALL
5946,city9,state10,ALL
5947,city3,state0,ALL
5948,city1,state1,ALL
5949,city10,state9,ALL
5950,city1,state9,ALL
5951,city0,state1,ALL
5952,city3,state7,ALL
5953,city10,state0,ALL
5954,city4,state8,ALL
5955,city7,state10,ALL
5956,city9,state5,ALL
5957,city7,state6,ALL
5958,city1,state4,ALL
5959,city3,state10,ALL
5960,city9,state7,ALL
5961,city5,state1,ALL
5962,city4,state6,ALL
5963,city0,state10,ALL
5964,city6,state0,ALL
5965,city7,state9,ALL
5966,city5,state0,ALL
5967,city1,state9,ALL
5968,city9,state9,ALL
5969,city8,state2,ALL
5970,city8,state7,ALL
5971,city6,state2,ALL
5972,city6,state1,ALL
5973,city9,state7,ALL
5974,city1,state3,ALL
5975,city6,state10,ALL
5976,city3,state0,ALL
5977,city0,state5,ALL
5978,city9,state3,ALL
5979,city3,state6,ALL
5980,city9,state8,ALL
5981,city8,state3,ALL
5982,city5,state8,ALL
5983,city9,state10,ALL
5984,city4,state9,ALL
5985,city4,state4,ALL
5986,city6,state3,ALL
5987,city1,state4,ALL
5988,city2,state2,ALL
5989,city2,state10,ALL
5990,city1,state4,ALL
5991,city3,state8,ALL
5992,city2,state2,ALL
5993,city5,state10,ALL
5994,city0,state1,ALL
5995,city0,state6,ALL
5996,city5,state2,ALL
5997,city4,state3,ALL
5998,city6,state1,ALL
5999,city3,state7,ALL
6000,city9,state9,ALL
6001,city3,state7,ALL
6002,city6,state4,ALL
6003,city5,state3,ALL
6004,city9,state8,ALL
6005,city1,state4,ALL
6006,city2,state6,ALL
6007,city10,state8,ALL
6008,city2,state10,ALL
6009,city4,state0,ALL
6010,city2,state0,ALL
6011,city2,state3,ALL
6012,city9,state9,ALL
6013,city5,state2,ALL
6014,city3,state7,ALL
6015,city7,state2,ALL
6016,city5,state4,ALL
6017,city7,state4,ALL
6018,city7,state4,ALL
6019,city1,state3,ALL
6020,city0,state5,ALL
6021,city0,state0,ALL
6022,city10,state10,ALL
6023,city2,state9,ALL
6024,city1,state8,ALL
6025,city9,state4,ALL
6026,city5,state10,ALL
6027,city1,state4,ALL
6028,city10,state7,ALL
6029,city9,state5,ALL
6030,city8,state2,ALL
6031,city4,state10,ALL
6032,city9,state1,ALL
6033,city9,state4,ALL
6034,city1,state3,ALL
6035,city2,state6,ALL
6036,city7,state4,ALL
6037,city3,state5,ALL
6038,city10,state5,ALL
6039,city7,state4,ALL
6040,city1,state3,ALL
6041,city5,state2,ALL
6042,city2,state0,ALL
6043,city2,state4,ALL
6044,city8,state2,ALL
6045,city1,state9,ALL
6046,city3,state0,ALL
6047,city2,state10,ALL
6048,city6,state9,ALL
6049,city6,state8,ALL
6050,city0,state10,ALL
6051,city6,state10,ALL
6052,city6,state7,ALL
6053,city2,state4,ALL
6054,city5,state2,ALL
6055,city4,state1,ALL
6056,city0,state7,ALL
6057,city1,state5,ALL
6058,city0,state3,ALL
6059,city8,state2,ALL
6060,city4,state4,ALL
6061,city6,state2,ALL
6062,city0,state4,ALL
6063,city0,state8,ALL
6064,city3,state7,ALL
6065,city2,state10,ALL
6066,city10,state5,ALL
6067,city3,state5,ALL
6068,city10,state4,ALL
6069,city3,state2,ALL
6070,city4,state2,ALL
6071,city6,state4,ALL
6072,city6,state0,ALL
6073,city9,state8,ALL
6074,city10,state3,ALL
6075,city8,state5,ALL
6076,city0,state5,ALL
6077,city7,state7,ALL
6078,city0,state1,ALL
6079,city10,state3,ALL
6080,city0,state3,ALL
6081,city4,state2,ALL
6082,city0,state7,ALL
6083,city3,state8,ALL
6084,city7,state6,ALL
6085,city7,state10,ALL
6086,city8,state5,ALL
6087,city9,state9,ALL
6088,city2,state7,ALL
6089,city3,state6,ALL
6090,city3,state8,ALL
6091,city9,state5,ALL
6092,city3,state7,ALL
6093,city3,state3,ALL
6094,city10,state8,ALL
6095,city5,state2,ALL
6096,city10,state0,ALL
6097,city8,state8,ALL
6098,city4,state6,ALL
6099,city8,state9,ALL
6100,city6,state2,ALL
6101,city2,state4,ALL
6102,city3,state9,ALL
6103,city3,state4,ALL
6104,city8,state8,ALL
6105,city2,state5,ALL
6106,city1,state10,ALL
6107,city3,state5,ALL
6108,city8,state3,ALL
6109,city5,state1,ALL
6110,city6,state3,ALL
6111,city8,state1,ALL
6112,city0,state4,ALL
6113,city10,state2,ALL
6114,city8,state9,ALL
6115,city9,state3,ALL
6116,city5,state6,ALL
6117,city8,state5,ALL
6118,city7,state5,ALL
6119,city3,state7,ALL
6120,city1,state1,ALL
6121,city3,state5,ALL
6122,city1,state9,ALL
6123,city9,state10,ALL
6124,city10,state8,ALL
6125,city4,state8,ALL
6126,city3,state10,ALL
6127,city4,state8,ALL
6128,city6,state8,ALL
6129,city3,state6,ALL
6130,city4,state0,ALL
6131,city4,state6,ALL
6132,city9,state10,ALL
6133,city0,state6,ALL
6134,city4,state2,ALL
6135,city9,state4,ALL
6136,city4,state8,ALL
6137,city0,state3,ALL
6138,city7,state8,ALL
6139,city2,state7,ALL
6140,city4,state3,ALL
6141,city5,state0,ALL
6142,city2,state9,ALL
6143,city3,state5,ALL
6144,city6,state3,ALL
6145,city2,state5,ALL
6146,city3,state7,ALL
6147,city0,state2,ALL
6148,city1,state1,ALL
6149,city9,state5,ALL
6150,city10,state7,ALL
6151,city0,state7,ALL
6152,city1,state2,ALL
6153,city8,state10,ALL
6154,city3,state10,ALL
6155,city4,state7,ALL
6156,city9,state5,ALL
6157,city7,state7,ALL
6158,city10,state3,ALL
6159,city6,state2,ALL
6160,city9,state5,ALL
6161,city3,state0,ALL
6162,city2,state3,ALL
6163,city7,state5,ALL
6164,city5,state5,ALL
6165,city2,state0,ALL
6166,city7,state6,ALL
6167,city0,state1,ALL
6168,city1,state0,ALL
6169,city3,state7,ALL
6170,city3,state6,ALL
6171,city5,state6,ALL
6172,city8,state2,ALL
6173,city4,state1,ALL
6174,city0,state8,ALL
6175,city0,state6,ALL
6176,city1,state4,ALL
6177,city7,state9,ALL
6178,city5,state7,ALL
6179,city3,state7,ALL
6180,city2,state0,ALL
6181,city3,state3,ALL
6182,city7,state4,ALL
6183,city0,state7,ALL
6184,city5,state4,ALL
6185,city4,state3,ALL
6186,city10,state3,ALL
6187,city10,state0,ALL
6188,city5,state6,ALL
6189,city10,state1,ALL
6190,city5,state1,ALL
6191,city7,state10,ALL
6192,city5,state0,ALL
6193,city4,state3,ALL
6194,city2,state9,ALL
6195,city4,state10,ALL
6196,city0,state6,ALL
6197,city3,state6,ALL
6198,city8,state9,ALL
6199,city7,state4,ALL
6200,city4,state10,ALL
6201,city1,state1,ALL
6202,city10,state6,ALL
6203,city5,state0,ALL
6204,city1,state8,ALL
6205,city0,state3,ALL
6206,city1,state2,ALL
6207,city6,state10,ALL
6208,city4,state6,ALL
6209,city7,state0,ALL
6210,city8,state4,ALL
6211,city8,state4,ALL
6212,city10,state7,ALL
6213,city2,state5,ALL
6214,city4,state7,ALL
6215,city2,state10,ALL
6216,city8,state1,ALL
6217,city2,state3,ALL
6218,city10,state6,ALL
6219,city0,state10,ALL
6220,city2,state1,ALL
6221,city7,state3,ALL
6222,city5,state3,ALL
6223,city8,state9,ALL
6224,city10,state7,ALL
6225,city5,state10,ALL
6226,city4,state10,ALL
6227,city5,state4,ALL
6228,city8,state2,ALL
6229,city1,state2,ALL
6230,city1,state8,ALL
6231,city0,state5,ALL
6232,city3,state3,ALL
6233,city8,state2,ALL
6234,city2,state3,ALL
6235,city7,state0,ALL
6236,city6,state1,ALL
6237,city10,state10,ALL
6238,city0,state7,ALL
6239,city5,state3,ALL
6240,city3,state9,ALL
6241,city4,state9,ALL
6242,city5,state6,ALL
6243,city9,state2,ALL
6244,city6,state3,ALL
6245,city0,state3,ALL
6246,city1,state4,ALL
6247,city5,state1,ALL
6248,city10,state1,ALL
6249,city9,state6,ALL
6250,city10,state3,ALL
6251,city2,state4,ALL
6252,city0,state8,ALL
6253,city5,state0,ALL
6254,city7,state7,ALL
6255,city4,state2,ALL
6256,city7,state4,ALL
6257,city1,state7,ALL
6258,city3,state8,ALL
6259,city1,state3,ALL
6260,city1,state5,ALL
6261,city8,state5,ALL
6262,city8,state10,ALL
6263,city4,state0,ALL
6264,city2,state10,ALL
6265,city9,state5,ALL
6266,city4,state5,ALL
6267,city4,state6,ALL
6268,city10,state6,ALL
6269,city1,state6,ALL
6270,city6,state3,ALL
6271,city1,state9,ALL
6272,city0,state10,ALL
6273,city4,state1,ALL
6274,city5,state9,ALL
6275,city6,state0,ALL
6276,city8,state5,ALL
6277,city3,state7,ALL
6278,city2,state3,ALL
6279,city9,state9,ALL
6280,city4,state4,ALL
6281,city0,state1,ALL
6282,city8,state10,ALL
6283,city5,state3,ALL
6284,city6,state2,ALL
6285,city8,state2,ALL
6286,city9,state3,ALL
6287,city10,state7,ALL
6288,city2,state5,ALL
6289,city2,state3,ALL
6290,city6,state9,ALL
6291,city8,state1,ALL
6292,city4,state5,ALL
6293,city10,state0,ALL
6294,city8,state8,ALL
6295,city4,state2,ALL
6296,city7,state7,ALL
6297,city6,state7,ALL
6298,city10,state7,ALL
6299,city4,state9,ALL
6300,city3,state0,ALL
6301,city0,state4,ALL
6302,city0,state5,ALL
6303,city3,state8,ALL
6304,city6,state7,ALL
6305,city1,state8,ALL
6306,city10,state7,ALL
6307,city3,state2,ALL
6308,city10,state5,ALL
6309,city7,state9,ALL
6310,city3,state2,ALL
6311,city0,state4,ALL
6312,city6,state0,ALL
6313,city10,state9,ALL
6314,city6,state7,ALL
6315,city10,state2,ALL
6316,city8,state2,ALL
6317,city6,state7,ALL
6318,city4,state6,ALL
6319,city9,state10,ALL
6320,city0,state7,ALL
6321,city0,state1,ALL
6322,city3,state7,ALL
6323,city7,state9,ALL
6324,city1,state8,ALL
6325,city0,state3,ALL
6326,city2,state10,ALL
6327,city7,state9,ALL
6328,city1,state5,ALL
6329,city3,state10,ALL
6330,city4,state7,ALL
6331,city4,state6,ALL
6332,city3,state8,ALL
6333,city3,state0,ALL
6334,city3,state10,ALL
6335,city7,state6,ALL
6336,city3,state5,ALL
6337,city6,state10,ALL
6338,city0,state8,ALL
6339,city0,state2,ALL
6340,city10,state4,ALL
6341,city1,state9,ALL
6342,city4,state8,ALL
6343,city0,state3,ALL
6344,city3,state10,ALL
6345,city1,state1,ALL
6346,city1,state0,ALL
6347,city6,state3,ALL
6348,city7,state3,ALL
6349,city9,state5,ALL
6350,city7,state2,ALL
6351,city10,state5,ALL
6352,city7,state6,ALL
6353,city6,state7,ALL
6354,city8,state2,ALL
6355,city8,state0,ALL
6356,city5,state1,ALL
6357,city8,state4,ALL
6358,city9,state9,ALL
6359,city2,state6,ALL
6360,city10,state2,ALL
6361,city2,state3,ALL
6362,city4,state8,ALL
6363,city6,state7,ALL
6364,city6,state5,ALL
6365,city7,state1,ALL
6366,city0,state5,ALL
6367,city8,state7,ALL
6368,city6,state2,ALL
6369,city9,state1,ALL
6370,city8,state5,ALL
6371,city8,state1,ALL
6372,city3,state10,ALL
6373,city8,state9,ALL
6374,city1,state7,ALL
6375,city4,state10,ALL
6376,city0,state2,ALL
6377,city1,state10,ALL
6378,city4,state6,ALL
6379,city6,state6,ALL
6380,city2,state9,ALL
6381,city8,state2,ALL
6382,city6,state4,ALL
6383,city8,state7,ALL
6384,city4,state5,ALL
6385,city9,state5,ALL
6386,city8,state6,ALL
6387,city3,state10,ALL
6388,city1,state1,ALL
6389,city0,state9,ALL
6390,city3,state7,ALL
6391,city7,state0,ALL
6392,city4,state5,ALL
6393,city10,state6,ALL
6394,city5,state4,ALL
6395,city6,state0,ALL
6396,city6,state1,ALL
6397,city8,state1,ALL
6398,city2,state4,ALL
6399,city10,state6,ALL
6400,city1,state0,ALL
6401,city10,state1,ALL
6402,city2,state10,ALL
6403,city4,state3,ALL
6404,city10,state8,ALL
6405,city7,state8,ALL
6406,city8,state1,ALL
6407,city6,state2,ALL
6408,city0,state6,ALL
6409,city4,state7,ALL
6410,city7,state4,ALL
6411,city7,state4,ALL
6412,city1,state4,ALL
6413,city4,state8,ALL
6414,city8,state6,ALL
6415,city0,state1,ALL
6416,city6,state4,ALL
6417,city8,state5,ALL
6418,city6,state6,ALL
6419,city2,state7,ALL
6420,city5,state2,ALL
6421,city9,state9,ALL
6422,city8,state3,ALL
6423,city2,state10,ALL
6424,city4,state10,ALL
6425,city1,state4,ALL
6426,city0,state2,ALL
6427,city2,state7,ALL
6428,city4,state3,ALL
6429,city0,state6,ALL
6430,city0,state4,ALL
6431,city4,state10,ALL
6432,city6,state1,ALL
6433,city7,state10,ALL
6434,city5,state2,ALL
6435,city10,state6,ALL
6436,city3,state2,ALL
6437,city2,state3,ALL
6438,city4,state8,ALL
6439,city6,state7,ALL
6440,city5,state1,ALL
6441,city5,state9,ALL
6442,city1,state7,ALL
6443,city6,state8,ALL
6444,city8,state0,ALL
6445,city10,state8,ALL
6446,city3,state10,ALL
6447,city9,state7,ALL
6448,city6,state9,ALL
6449,city5,state10,ALL
6450,city6,state10,ALL
6451,city2,state0,ALL
6452,city8,state5,ALL
6453,city5,state5,ALL
6454,city7,state6,ALL
6455,city8,state2,ALL
6456,city10,state4,ALL
6457,city7,state6,ALL
6458,city8,state0,ALL
6459,city7,state4,ALL
6460,city3,state2,ALL
6461,city10,state2,ALL
6462,city5,state1,ALL
6463,city5,state0,ALL
6464,city10,state9,ALL
6465,city6,state10,ALL
6466,city5,state8,ALL
6467,city6,state0,ALL
6468,city10,state4,ALL
