date_id,date,day,month,year,ALL 
4406,7/2/2014,7,2,2014,ALL
4407,4/11/2015,4,11,2015,ALL
4408,12/8/2014,12,8,2014,ALL
4409,26/1/2018,26,1,2018,ALL
4410,14/3/2013,14,3,2013,ALL
4411,8/5/2018,8,5,2018,ALL
4412,8/6/2019,8,6,2019,ALL
4413,1/4/2015,1,4,2015,ALL
4414,8/2/2019,8,2,2019,ALL
4415,17/8/2019,17,8,2019,ALL
4416,7/7/2012,7,7,2012,ALL
4417,26/11/2018,26,11,2018,ALL
4418,3/3/2015,3,3,2015,ALL
4419,6/5/2018,6,5,2018,ALL
4420,15/11/2016,15,11,2016,ALL
4421,21/7/2017,21,7,2017,ALL
4422,18/9/2018,18,9,2018,ALL
4423,8/6/2012,8,6,2012,ALL
4424,20/7/2012,20,7,2012,ALL
4425,19/6/2017,19,6,2017,ALL
4426,5/9/2017,5,9,2017,ALL
4427,19/1/2018,19,1,2018,ALL
4428,20/5/2010,20,5,2010,ALL
4429,3/11/2019,3,11,2019,ALL
4430,9/8/2016,9,8,2016,ALL
4431,9/1/2012,9,1,2012,ALL
4432,1/4/2010,1,4,2010,ALL
4433,24/2/2018,24,2,2018,ALL
4434,23/8/2010,23,8,2010,ALL
4435,9/8/2019,9,8,2019,ALL
4436,27/9/2011,27,9,2011,ALL
4437,22/2/2012,22,2,2012,ALL
4438,26/5/2018,26,5,2018,ALL
4439,27/4/2011,27,4,2011,ALL
4440,9/3/2012,9,3,2012,ALL
4441,10/11/2012,10,11,2012,ALL
4442,17/10/2017,17,10,2017,ALL
4443,22/2/2016,22,2,2016,ALL
4444,26/2/2016,26,2,2016,ALL
4445,11/1/2018,11,1,2018,ALL
4446,5/4/2016,5,4,2016,ALL
4447,20/2/2015,20,2,2015,ALL
4448,2/7/2012,2,7,2012,ALL
4449,17/9/2017,17,9,2017,ALL
4450,2/10/2013,2,10,2013,ALL
4451,9/9/2019,9,9,2019,ALL
4452,23/10/2018,23,10,2018,ALL
4453,14/10/2011,14,10,2011,ALL
4454,4/3/2010,4,3,2010,ALL
4455,18/9/2018,18,9,2018,ALL
4456,10/8/2012,10,8,2012,ALL
4457,20/5/2016,20,5,2016,ALL
4458,16/8/2014,16,8,2014,ALL
4459,18/6/2014,18,6,2014,ALL
4460,21/11/2010,21,11,2010,ALL
4461,15/10/2019,15,10,2019,ALL
4462,23/3/2015,23,3,2015,ALL
4463,22/11/2019,22,11,2019,ALL
4464,4/11/2012,4,11,2012,ALL
4465,9/3/2019,9,3,2019,ALL
4466,23/7/2013,23,7,2013,ALL
4467,4/4/2010,4,4,2010,ALL
4468,20/10/2011,20,10,2011,ALL
4469,4/1/2016,4,1,2016,ALL
4470,2/5/2019,2,5,2019,ALL
4471,19/6/2015,19,6,2015,ALL
4472,26/11/2011,26,11,2011,ALL
4473,26/8/2019,26,8,2019,ALL
4474,9/6/2011,9,6,2011,ALL
4475,24/5/2015,24,5,2015,ALL
4476,12/7/2016,12,7,2016,ALL
4477,21/9/2018,21,9,2018,ALL
4478,8/1/2016,8,1,2016,ALL
4479,4/8/2016,4,8,2016,ALL
4480,10/9/2019,10,9,2019,ALL
4481,16/6/2016,16,6,2016,ALL
4482,22/5/2017,22,5,2017,ALL
4483,13/3/2016,13,3,2016,ALL
4484,27/8/2014,27,8,2014,ALL
4485,2/2/2011,2,2,2011,ALL
4486,12/3/2018,12,3,2018,ALL
4487,26/6/2015,26,6,2015,ALL
4488,14/11/2010,14,11,2010,ALL
4489,1/9/2018,1,9,2018,ALL
4490,14/3/2010,14,3,2010,ALL
4491,6/4/2010,6,4,2010,ALL
4492,17/5/2013,17,5,2013,ALL
4493,23/11/2018,23,11,2018,ALL
4494,14/10/2017,14,10,2017,ALL
4495,11/10/2013,11,10,2013,ALL
4496,17/2/2016,17,2,2016,ALL
4497,21/8/2011,21,8,2011,ALL
4498,10/6/2019,10,6,2019,ALL
4499,7/1/2014,7,1,2014,ALL
4500,2/7/2018,2,7,2018,ALL
4501,23/10/2014,23,10,2014,ALL
4502,12/1/2017,12,1,2017,ALL
4503,4/10/2011,4,10,2011,ALL
4504,16/2/2016,16,2,2016,ALL
4505,16/6/2014,16,6,2014,ALL
4506,6/1/2018,6,1,2018,ALL
4507,1/2/2011,1,2,2011,ALL
4508,2/4/2018,2,4,2018,ALL
4509,21/9/2016,21,9,2016,ALL
4510,1/7/2016,1,7,2016,ALL
4511,27/7/2011,27,7,2011,ALL
4512,19/5/2010,19,5,2010,ALL
4513,22/7/2016,22,7,2016,ALL
4514,27/5/2014,27,5,2014,ALL
4515,26/4/2012,26,4,2012,ALL
4516,19/3/2010,19,3,2010,ALL
4517,2/1/2015,2,1,2015,ALL
4518,23/1/2014,23,1,2014,ALL
4519,27/5/2013,27,5,2013,ALL
4520,20/11/2015,20,11,2015,ALL
4521,24/7/2018,24,7,2018,ALL
4522,15/4/2011,15,4,2011,ALL
4523,17/9/2011,17,9,2011,ALL
4524,7/1/2016,7,1,2016,ALL
4525,26/8/2013,26,8,2013,ALL
4526,4/1/2018,4,1,2018,ALL
4527,6/9/2012,6,9,2012,ALL
4528,18/2/2012,18,2,2012,ALL
4529,7/8/2013,7,8,2013,ALL
4530,9/8/2013,9,8,2013,ALL
4531,1/7/2015,1,7,2015,ALL
4532,4/6/2013,4,6,2013,ALL
4533,25/1/2012,25,1,2012,ALL
4534,22/2/2017,22,2,2017,ALL
4535,23/1/2010,23,1,2010,ALL
4536,20/6/2013,20,6,2013,ALL
4537,23/8/2016,23,8,2016,ALL
4538,14/10/2011,14,10,2011,ALL
4539,9/7/2013,9,7,2013,ALL
4540,22/6/2010,22,6,2010,ALL
4541,11/2/2015,11,2,2015,ALL
4542,3/4/2011,3,4,2011,ALL
4543,18/6/2013,18,6,2013,ALL
4544,4/8/2019,4,8,2019,ALL
4545,16/6/2018,16,6,2018,ALL
4546,11/7/2010,11,7,2010,ALL
4547,10/9/2010,10,9,2010,ALL
4548,8/11/2011,8,11,2011,ALL
4549,14/11/2019,14,11,2019,ALL
4550,22/8/2012,22,8,2012,ALL
4551,27/2/2017,27,2,2017,ALL
4552,18/5/2012,18,5,2012,ALL
4553,1/2/2014,1,2,2014,ALL
4554,23/9/2011,23,9,2011,ALL
4555,18/5/2012,18,5,2012,ALL
4556,25/3/2012,25,3,2012,ALL
4557,18/10/2015,18,10,2015,ALL
4558,8/8/2014,8,8,2014,ALL
4559,27/1/2016,27,1,2016,ALL
4560,25/1/2013,25,1,2013,ALL
4561,15/3/2018,15,3,2018,ALL
4562,3/9/2019,3,9,2019,ALL
4563,17/2/2019,17,2,2019,ALL
4564,24/7/2018,24,7,2018,ALL
4565,19/8/2011,19,8,2011,ALL
4566,3/11/2019,3,11,2019,ALL
4567,23/3/2014,23,3,2014,ALL
4568,5/7/2011,5,7,2011,ALL
4569,27/2/2011,27,2,2011,ALL
4570,27/2/2011,27,2,2011,ALL
4571,16/1/2013,16,1,2013,ALL
4572,6/7/2016,6,7,2016,ALL
4573,9/8/2010,9,8,2010,ALL
4574,6/8/2015,6,8,2015,ALL
4575,19/11/2012,19,11,2012,ALL
4576,10/1/2017,10,1,2017,ALL
4577,13/11/2010,13,11,2010,ALL
4578,16/3/2017,16,3,2017,ALL
4579,1/4/2011,1,4,2011,ALL
4580,16/6/2014,16,6,2014,ALL
4581,25/10/2019,25,10,2019,ALL
4582,3/6/2013,3,6,2013,ALL
4583,26/11/2018,26,11,2018,ALL
4584,13/9/2013,13,9,2013,ALL
4585,17/9/2016,17,9,2016,ALL
4586,17/10/2016,17,10,2016,ALL
4587,1/1/2015,1,1,2015,ALL
4588,12/2/2017,12,2,2017,ALL
4589,24/2/2016,24,2,2016,ALL
4590,13/4/2011,13,4,2011,ALL
4591,24/10/2014,24,10,2014,ALL
4592,15/9/2016,15,9,2016,ALL
4593,14/5/2013,14,5,2013,ALL
4594,5/6/2011,5,6,2011,ALL
4595,9/9/2011,9,9,2011,ALL
4596,4/7/2016,4,7,2016,ALL
4597,7/1/2015,7,1,2015,ALL
4598,9/7/2010,9,7,2010,ALL
4599,6/5/2014,6,5,2014,ALL
4600,8/4/2010,8,4,2010,ALL
4601,1/3/2010,1,3,2010,ALL
4602,20/2/2018,20,2,2018,ALL
4603,16/7/2014,16,7,2014,ALL
4604,27/2/2019,27,2,2019,ALL
4605,1/7/2011,1,7,2011,ALL
4606,15/7/2010,15,7,2010,ALL
4607,15/4/2018,15,4,2018,ALL
4608,23/8/2010,23,8,2010,ALL
4609,7/2/2012,7,2,2012,ALL
4610,9/11/2018,9,11,2018,ALL
4611,20/8/2012,20,8,2012,ALL
4612,16/7/2016,16,7,2016,ALL
4613,17/2/2011,17,2,2011,ALL
4614,14/8/2018,14,8,2018,ALL
4615,14/10/2019,14,10,2019,ALL
4616,18/8/2015,18,8,2015,ALL
4617,1/4/2016,1,4,2016,ALL
4618,25/5/2015,25,5,2015,ALL
4619,22/10/2017,22,10,2017,ALL
4620,21/8/2014,21,8,2014,ALL
4621,3/8/2015,3,8,2015,ALL
4622,18/10/2011,18,10,2011,ALL
4623,24/9/2011,24,9,2011,ALL
4624,3/4/2016,3,4,2016,ALL
4625,15/8/2017,15,8,2017,ALL
4626,15/1/2019,15,1,2019,ALL
4627,24/1/2016,24,1,2016,ALL
4628,9/9/2015,9,9,2015,ALL
4629,13/10/2013,13,10,2013,ALL
4630,27/10/2011,27,10,2011,ALL
4631,11/10/2011,11,10,2011,ALL
4632,1/8/2017,1,8,2017,ALL
4633,10/4/2010,10,4,2010,ALL
4634,25/6/2013,25,6,2013,ALL
4635,23/7/2019,23,7,2019,ALL
4636,5/8/2011,5,8,2011,ALL
4637,18/11/2015,18,11,2015,ALL
4638,24/6/2012,24,6,2012,ALL
4639,13/4/2018,13,4,2018,ALL
4640,18/2/2011,18,2,2011,ALL
4641,13/4/2011,13,4,2011,ALL
4642,11/9/2015,11,9,2015,ALL
4643,8/9/2013,8,9,2013,ALL
4644,11/11/2014,11,11,2014,ALL
4645,16/9/2018,16,9,2018,ALL
4646,22/5/2017,22,5,2017,ALL
4647,4/7/2016,4,7,2016,ALL
4648,9/3/2012,9,3,2012,ALL
4649,3/8/2012,3,8,2012,ALL
4650,14/11/2011,14,11,2011,ALL
4651,3/10/2018,3,10,2018,ALL
4652,9/3/2011,9,3,2011,ALL
4653,3/2/2015,3,2,2015,ALL
4654,22/1/2012,22,1,2012,ALL
4655,25/2/2016,25,2,2016,ALL
4656,6/3/2018,6,3,2018,ALL
4657,2/2/2011,2,2,2011,ALL
4658,26/9/2017,26,9,2017,ALL
4659,5/5/2012,5,5,2012,ALL
4660,7/9/2015,7,9,2015,ALL
4661,13/6/2010,13,6,2010,ALL
4662,11/9/2010,11,9,2010,ALL
4663,4/9/2016,4,9,2016,ALL
4664,6/4/2013,6,4,2013,ALL
4665,7/10/2015,7,10,2015,ALL
4666,7/8/2015,7,8,2015,ALL
4667,15/8/2018,15,8,2018,ALL
4668,13/7/2019,13,7,2019,ALL
4669,20/8/2011,20,8,2011,ALL
4670,4/3/2016,4,3,2016,ALL
4671,26/8/2018,26,8,2018,ALL
4672,9/6/2018,9,6,2018,ALL
4673,7/3/2017,7,3,2017,ALL
4674,8/5/2016,8,5,2016,ALL
4675,21/8/2010,21,8,2010,ALL
4676,17/8/2012,17,8,2012,ALL
4677,7/1/2019,7,1,2019,ALL
4678,23/5/2018,23,5,2018,ALL
4679,16/7/2015,16,7,2015,ALL
4680,14/4/2019,14,4,2019,ALL
4681,3/5/2017,3,5,2017,ALL
4682,24/4/2018,24,4,2018,ALL
4683,14/9/2019,14,9,2019,ALL
4684,21/10/2015,21,10,2015,ALL
4685,7/4/2013,7,4,2013,ALL
4686,24/2/2014,24,2,2014,ALL
4687,25/11/2016,25,11,2016,ALL
4688,23/5/2015,23,5,2015,ALL
4689,19/4/2013,19,4,2013,ALL
4690,8/6/2019,8,6,2019,ALL
4691,14/9/2017,14,9,2017,ALL
4692,4/2/2010,4,2,2010,ALL
4693,16/11/2019,16,11,2019,ALL
4694,15/5/2011,15,5,2011,ALL
4695,20/7/2011,20,7,2011,ALL
4696,7/3/2018,7,3,2018,ALL
4697,13/3/2016,13,3,2016,ALL
4698,13/2/2017,13,2,2017,ALL
4699,16/4/2016,16,4,2016,ALL
4700,17/8/2012,17,8,2012,ALL
4701,4/4/2011,4,4,2011,ALL
4702,11/10/2015,11,10,2015,ALL
4703,26/8/2011,26,8,2011,ALL
4704,23/3/2016,23,3,2016,ALL
4705,27/8/2016,27,8,2016,ALL
4706,23/11/2015,23,11,2015,ALL
4707,19/8/2010,19,8,2010,ALL
4708,18/4/2018,18,4,2018,ALL
4709,27/2/2014,27,2,2014,ALL
4710,21/1/2014,21,1,2014,ALL
4711,15/7/2017,15,7,2017,ALL
4712,26/1/2017,26,1,2017,ALL
4713,13/1/2011,13,1,2011,ALL
4714,14/10/2011,14,10,2011,ALL
4715,7/10/2010,7,10,2010,ALL
4716,3/8/2014,3,8,2014,ALL
4717,22/7/2013,22,7,2013,ALL
4718,9/9/2016,9,9,2016,ALL
4719,20/3/2011,20,3,2011,ALL
4720,5/9/2013,5,9,2013,ALL
4721,13/4/2012,13,4,2012,ALL
4722,25/2/2012,25,2,2012,ALL
4723,27/1/2015,27,1,2015,ALL
4724,9/6/2015,9,6,2015,ALL
4725,7/3/2012,7,3,2012,ALL
4726,6/6/2013,6,6,2013,ALL
4727,3/1/2013,3,1,2013,ALL
4728,23/8/2012,23,8,2012,ALL
4729,13/8/2016,13,8,2016,ALL
4730,13/11/2015,13,11,2015,ALL
4731,12/4/2013,12,4,2013,ALL
4732,18/10/2019,18,10,2019,ALL
4733,11/7/2012,11,7,2012,ALL
4734,13/6/2017,13,6,2017,ALL
4735,9/9/2019,9,9,2019,ALL
4736,8/10/2019,8,10,2019,ALL
4737,22/8/2013,22,8,2013,ALL
4738,27/9/2012,27,9,2012,ALL
4739,8/10/2013,8,10,2013,ALL
4740,16/2/2015,16,2,2015,ALL
4741,9/9/2017,9,9,2017,ALL
4742,19/9/2017,19,9,2017,ALL
4743,18/2/2019,18,2,2019,ALL
4744,22/8/2017,22,8,2017,ALL
4745,21/10/2010,21,10,2010,ALL
4746,6/10/2013,6,10,2013,ALL
4747,10/5/2012,10,5,2012,ALL
4748,10/7/2012,10,7,2012,ALL
4749,26/1/2012,26,1,2012,ALL
4750,23/7/2013,23,7,2013,ALL
4751,4/7/2010,4,7,2010,ALL
4752,5/9/2019,5,9,2019,ALL
4753,23/9/2016,23,9,2016,ALL
4754,16/4/2013,16,4,2013,ALL
4755,16/10/2017,16,10,2017,ALL
4756,4/2/2016,4,2,2016,ALL
4757,5/1/2016,5,1,2016,ALL
4758,5/9/2018,5,9,2018,ALL
4759,5/5/2015,5,5,2015,ALL
4760,21/2/2018,21,2,2018,ALL
4761,6/10/2012,6,10,2012,ALL
4762,15/8/2019,15,8,2019,ALL
4763,4/3/2013,4,3,2013,ALL
4764,23/9/2019,23,9,2019,ALL
4765,7/3/2010,7,3,2010,ALL
4766,16/1/2011,16,1,2011,ALL
4767,4/11/2019,4,11,2019,ALL
4768,22/3/2013,22,3,2013,ALL
4769,14/6/2010,14,6,2010,ALL
4770,11/7/2014,11,7,2014,ALL
4771,14/4/2019,14,4,2019,ALL
4772,21/6/2010,21,6,2010,ALL
4773,9/10/2012,9,10,2012,ALL
4774,1/1/2010,1,1,2010,ALL
4775,4/1/2010,4,1,2010,ALL
4776,17/2/2015,17,2,2015,ALL
4777,21/3/2012,21,3,2012,ALL
4778,22/8/2017,22,8,2017,ALL
4779,7/9/2019,7,9,2019,ALL
4780,8/2/2017,8,2,2017,ALL
4781,21/8/2014,21,8,2014,ALL
4782,9/8/2019,9,8,2019,ALL
4783,21/9/2010,21,9,2010,ALL
4784,14/6/2013,14,6,2013,ALL
4785,2/7/2018,2,7,2018,ALL
4786,15/5/2018,15,5,2018,ALL
4787,25/9/2015,25,9,2015,ALL
4788,21/4/2015,21,4,2015,ALL
4789,20/11/2016,20,11,2016,ALL
4790,25/2/2017,25,2,2017,ALL
4791,7/11/2019,7,11,2019,ALL
4792,1/1/2015,1,1,2015,ALL
4793,24/9/2011,24,9,2011,ALL
4794,15/6/2015,15,6,2015,ALL
4795,17/7/2010,17,7,2010,ALL
4796,26/7/2017,26,7,2017,ALL
4797,23/2/2011,23,2,2011,ALL
4798,22/10/2014,22,10,2014,ALL
4799,19/2/2018,19,2,2018,ALL
4800,3/9/2011,3,9,2011,ALL
4801,9/2/2016,9,2,2016,ALL
4802,19/9/2015,19,9,2015,ALL
4803,27/10/2010,27,10,2010,ALL
4804,6/2/2016,6,2,2016,ALL
4805,2/8/2015,2,8,2015,ALL
4806,25/10/2014,25,10,2014,ALL
4807,10/6/2013,10,6,2013,ALL
4808,27/10/2010,27,10,2010,ALL
4809,4/1/2014,4,1,2014,ALL
4810,4/1/2017,4,1,2017,ALL
4811,24/3/2013,24,3,2013,ALL
4812,3/8/2014,3,8,2014,ALL
4813,10/5/2011,10,5,2011,ALL
4814,11/10/2017,11,10,2017,ALL
4815,5/6/2012,5,6,2012,ALL
4816,25/9/2012,25,9,2012,ALL
4817,19/11/2018,19,11,2018,ALL
4818,10/1/2015,10,1,2015,ALL
4819,16/8/2011,16,8,2011,ALL
4820,27/6/2015,27,6,2015,ALL
4821,9/5/2013,9,5,2013,ALL
4822,25/8/2011,25,8,2011,ALL
4823,5/10/2014,5,10,2014,ALL
4824,21/5/2010,21,5,2010,ALL
4825,18/7/2019,18,7,2019,ALL
4826,13/9/2010,13,9,2010,ALL
4827,9/6/2010,9,6,2010,ALL
4828,17/6/2015,17,6,2015,ALL
4829,22/5/2010,22,5,2010,ALL
4830,9/5/2019,9,5,2019,ALL
4831,11/3/2019,11,3,2019,ALL
4832,4/10/2010,4,10,2010,ALL
4833,17/8/2015,17,8,2015,ALL
4834,19/1/2012,19,1,2012,ALL
4835,16/7/2014,16,7,2014,ALL
4836,11/10/2016,11,10,2016,ALL
4837,26/10/2011,26,10,2011,ALL
4838,25/9/2013,25,9,2013,ALL
4839,8/5/2018,8,5,2018,ALL
4840,26/7/2016,26,7,2016,ALL
4841,18/1/2012,18,1,2012,ALL
4842,25/5/2010,25,5,2010,ALL
4843,17/1/2015,17,1,2015,ALL
4844,4/8/2019,4,8,2019,ALL
4845,25/7/2019,25,7,2019,ALL
4846,12/3/2018,12,3,2018,ALL
4847,11/8/2012,11,8,2012,ALL
4848,5/1/2018,5,1,2018,ALL
4849,3/5/2013,3,5,2013,ALL
4850,13/7/2017,13,7,2017,ALL
4851,6/6/2010,6,6,2010,ALL
4852,1/9/2017,1,9,2017,ALL
4853,19/8/2012,19,8,2012,ALL
4854,17/4/2019,17,4,2019,ALL
4855,11/8/2014,11,8,2014,ALL
4856,11/6/2014,11,6,2014,ALL
4857,25/2/2018,25,2,2018,ALL
4858,21/2/2016,21,2,2016,ALL
4859,25/4/2010,25,4,2010,ALL
4860,3/8/2012,3,8,2012,ALL
4861,13/2/2012,13,2,2012,ALL
4862,25/5/2017,25,5,2017,ALL
4863,14/4/2010,14,4,2010,ALL
4864,23/11/2012,23,11,2012,ALL
4865,7/9/2011,7,9,2011,ALL
4866,11/8/2016,11,8,2016,ALL
4867,15/1/2016,15,1,2016,ALL
4868,6/10/2012,6,10,2012,ALL
4869,4/11/2012,4,11,2012,ALL
4870,11/1/2011,11,1,2011,ALL
4871,9/3/2014,9,3,2014,ALL
4872,4/4/2015,4,4,2015,ALL
4873,11/10/2015,11,10,2015,ALL
4874,16/8/2016,16,8,2016,ALL
4875,2/6/2010,2,6,2010,ALL
4876,11/1/2019,11,1,2019,ALL
4877,2/1/2013,2,1,2013,ALL
4878,25/8/2010,25,8,2010,ALL
4879,25/7/2014,25,7,2014,ALL
4880,27/10/2011,27,10,2011,ALL
4881,25/5/2017,25,5,2017,ALL
4882,2/10/2014,2,10,2014,ALL
4883,26/8/2013,26,8,2013,ALL
4884,16/9/2010,16,9,2010,ALL
4885,16/11/2015,16,11,2015,ALL
4886,22/11/2014,22,11,2014,ALL
4887,17/3/2019,17,3,2019,ALL
4888,18/1/2015,18,1,2015,ALL
4889,18/6/2016,18,6,2016,ALL
4890,24/7/2014,24,7,2014,ALL
4891,21/7/2011,21,7,2011,ALL
4892,18/11/2010,18,11,2010,ALL
4893,3/6/2014,3,6,2014,ALL
4894,2/9/2019,2,9,2019,ALL
4895,22/10/2015,22,10,2015,ALL
4896,3/8/2012,3,8,2012,ALL
4897,13/2/2016,13,2,2016,ALL
4898,4/9/2012,4,9,2012,ALL
4899,1/10/2010,1,10,2010,ALL
4900,23/5/2019,23,5,2019,ALL
4901,9/3/2016,9,3,2016,ALL
4902,5/6/2014,5,6,2014,ALL
4903,5/2/2014,5,2,2014,ALL
4904,10/11/2018,10,11,2018,ALL
4905,12/7/2016,12,7,2016,ALL
4906,1/2/2011,1,2,2011,ALL
4907,15/6/2018,15,6,2018,ALL
4908,14/5/2011,14,5,2011,ALL
4909,4/1/2012,4,1,2012,ALL
4910,16/1/2015,16,1,2015,ALL
4911,11/5/2011,11,5,2011,ALL
4912,15/4/2019,15,4,2019,ALL
4913,2/11/2015,2,11,2015,ALL
4914,4/6/2017,4,6,2017,ALL
4915,19/2/2017,19,2,2017,ALL
4916,4/5/2016,4,5,2016,ALL
4917,4/6/2011,4,6,2011,ALL
4918,26/11/2017,26,11,2017,ALL
4919,13/10/2014,13,10,2014,ALL
4920,11/8/2013,11,8,2013,ALL
4921,1/2/2012,1,2,2012,ALL
4922,5/8/2014,5,8,2014,ALL
4923,8/10/2013,8,10,2013,ALL
4924,12/6/2019,12,6,2019,ALL
4925,2/6/2018,2,6,2018,ALL
4926,6/6/2017,6,6,2017,ALL
4927,6/11/2016,6,11,2016,ALL
4928,8/7/2012,8,7,2012,ALL
4929,11/5/2018,11,5,2018,ALL
4930,22/1/2017,22,1,2017,ALL
4931,15/5/2016,15,5,2016,ALL
4932,26/9/2013,26,9,2013,ALL
4933,25/8/2019,25,8,2019,ALL
4934,27/8/2010,27,8,2010,ALL
4935,9/4/2017,9,4,2017,ALL
4936,14/2/2017,14,2,2017,ALL
4937,8/2/2016,8,2,2016,ALL
4938,2/8/2010,2,8,2010,ALL
4939,10/4/2014,10,4,2014,ALL
4940,9/4/2011,9,4,2011,ALL
4941,21/1/2012,21,1,2012,ALL
4942,24/1/2012,24,1,2012,ALL
4943,27/1/2017,27,1,2017,ALL
4944,8/6/2017,8,6,2017,ALL
4945,2/9/2012,2,9,2012,ALL
4946,14/4/2017,14,4,2017,ALL
4947,11/8/2019,11,8,2019,ALL
4948,23/8/2011,23,8,2011,ALL
4949,5/10/2010,5,10,2010,ALL
4950,25/9/2011,25,9,2011,ALL
4951,2/11/2017,2,11,2017,ALL
4952,1/11/2013,1,11,2013,ALL
4953,6/11/2011,6,11,2011,ALL
4954,14/1/2017,14,1,2017,ALL
4955,19/8/2016,19,8,2016,ALL
4956,22/3/2017,22,3,2017,ALL
4957,16/3/2013,16,3,2013,ALL
4958,20/7/2012,20,7,2012,ALL
4959,7/3/2018,7,3,2018,ALL
4960,13/10/2015,13,10,2015,ALL
4961,19/3/2017,19,3,2017,ALL
4962,18/11/2012,18,11,2012,ALL
4963,6/9/2015,6,9,2015,ALL
4964,3/5/2012,3,5,2012,ALL
4965,13/4/2015,13,4,2015,ALL
4966,2/6/2019,2,6,2019,ALL
4967,16/8/2012,16,8,2012,ALL
4968,21/3/2017,21,3,2017,ALL
4969,20/9/2018,20,9,2018,ALL
4970,16/8/2015,16,8,2015,ALL
4971,22/3/2011,22,3,2011,ALL
4972,24/3/2017,24,3,2017,ALL
4973,27/3/2019,27,3,2019,ALL
4974,14/1/2018,14,1,2018,ALL
4975,15/11/2010,15,11,2010,ALL
4976,5/5/2017,5,5,2017,ALL
4977,21/2/2016,21,2,2016,ALL
4978,22/3/2018,22,3,2018,ALL
4979,13/11/2015,13,11,2015,ALL
4980,18/1/2011,18,1,2011,ALL
4981,12/6/2013,12,6,2013,ALL
4982,12/3/2018,12,3,2018,ALL
4983,12/6/2013,12,6,2013,ALL
4984,13/5/2013,13,5,2013,ALL
4985,15/9/2010,15,9,2010,ALL
4986,17/11/2011,17,11,2011,ALL
4987,4/5/2017,4,5,2017,ALL
4988,10/7/2010,10,7,2010,ALL
4989,7/11/2019,7,11,2019,ALL
4990,10/9/2016,10,9,2016,ALL
4991,21/3/2014,21,3,2014,ALL
4992,4/4/2019,4,4,2019,ALL
4993,23/4/2010,23,4,2010,ALL
4994,15/6/2018,15,6,2018,ALL
4995,25/8/2015,25,8,2015,ALL
4996,26/8/2014,26,8,2014,ALL
4997,25/2/2014,25,2,2014,ALL
4998,22/3/2010,22,3,2010,ALL
4999,23/10/2015,23,10,2015,ALL
5000,4/6/2017,4,6,2017,ALL
5001,7/1/2019,7,1,2019,ALL
5002,25/7/2011,25,7,2011,ALL
5003,15/4/2019,15,4,2019,ALL
5004,14/10/2010,14,10,2010,ALL
5005,19/3/2014,19,3,2014,ALL
5006,19/4/2010,19,4,2010,ALL
5007,16/1/2012,16,1,2012,ALL
5008,3/2/2015,3,2,2015,ALL
5009,25/8/2012,25,8,2012,ALL
5010,2/6/2017,2,6,2017,ALL
5011,6/2/2013,6,2,2013,ALL
5012,2/1/2017,2,1,2017,ALL
5013,25/4/2012,25,4,2012,ALL
5014,15/6/2014,15,6,2014,ALL
5015,10/5/2019,10,5,2019,ALL
5016,7/10/2015,7,10,2015,ALL
5017,8/7/2016,8,7,2016,ALL
5018,13/5/2019,13,5,2019,ALL
5019,8/8/2014,8,8,2014,ALL
5020,5/3/2011,5,3,2011,ALL
5021,24/9/2012,24,9,2012,ALL
5022,7/7/2013,7,7,2013,ALL
5023,9/5/2012,9,5,2012,ALL
5024,23/9/2018,23,9,2018,ALL
5025,25/7/2017,25,7,2017,ALL
5026,18/6/2017,18,6,2017,ALL
5027,11/5/2011,11,5,2011,ALL
5028,11/8/2015,11,8,2015,ALL
5029,15/5/2013,15,5,2013,ALL
5030,2/1/2017,2,1,2017,ALL
5031,19/6/2014,19,6,2014,ALL
5032,4/4/2013,4,4,2013,ALL
5033,2/6/2015,2,6,2015,ALL
5034,18/11/2017,18,11,2017,ALL
5035,21/8/2014,21,8,2014,ALL
5036,24/5/2012,24,5,2012,ALL
5037,12/2/2012,12,2,2012,ALL
5038,16/6/2012,16,6,2012,ALL
5039,15/9/2010,15,9,2010,ALL
5040,2/6/2010,2,6,2010,ALL
5041,2/8/2013,2,8,2013,ALL
5042,6/7/2010,6,7,2010,ALL
5043,9/11/2017,9,11,2017,ALL
5044,18/3/2016,18,3,2016,ALL
5045,20/2/2012,20,2,2012,ALL
5046,5/10/2018,5,10,2018,ALL
5047,14/7/2012,14,7,2012,ALL
5048,19/5/2015,19,5,2015,ALL
5049,20/6/2019,20,6,2019,ALL
5050,8/6/2017,8,6,2017,ALL
5051,1/10/2010,1,10,2010,ALL
5052,24/1/2017,24,1,2017,ALL
5053,15/4/2016,15,4,2016,ALL
5054,15/4/2018,15,4,2018,ALL
5055,10/11/2011,10,11,2011,ALL
5056,12/5/2019,12,5,2019,ALL
5057,19/2/2012,19,2,2012,ALL
5058,13/3/2017,13,3,2017,ALL
5059,12/5/2019,12,5,2019,ALL
5060,3/1/2019,3,1,2019,ALL
5061,27/3/2016,27,3,2016,ALL
5062,16/1/2014,16,1,2014,ALL
5063,15/6/2010,15,6,2010,ALL
5064,12/8/2012,12,8,2012,ALL
5065,12/3/2010,12,3,2010,ALL
5066,9/2/2019,9,2,2019,ALL
5067,24/6/2017,24,6,2017,ALL
5068,1/7/2010,1,7,2010,ALL
5069,10/9/2016,10,9,2016,ALL
5070,13/1/2011,13,1,2011,ALL
