sale_id,location_id,product_id,date_id,sales 
5138,8907,4866,5138,4310
5139,2964,5632,5139,5452
5140,8077,2673,5140,2868
5141,429,1337,5141,1013
5142,9890,3136,5142,6917
5143,5535,7584,5143,4432
5144,2816,1843,5144,1630
5145,585,7601,5145,6407
5146,6087,4685,5146,910
5147,1605,3345,5147,8509
5148,3904,9691,5148,434
5149,3066,4972,5149,837
5150,8662,2224,5150,3015
5151,9652,8240,5151,6089
5152,3931,5976,5152,9947
5153,5870,9114,5153,9069
5154,9793,1234,5154,8426
5155,6967,3812,5155,1281
5156,2417,1377,5156,2868
5157,9652,9931,5157,6763
5158,6515,8733,5158,2417
5159,6560,9789,5159,7393
5160,9497,6520,5160,5422
5161,2172,1307,5161,5370
5162,7364,3496,5162,4672
5163,9763,7838,5163,2893
5164,3312,9453,5164,2047
5165,7113,9824,5165,1010
5166,9701,2829,5166,9716
5167,6138,2322,5167,4485
5168,9729,5255,5168,599
5169,4834,3308,5169,7551
5170,7683,3273,5170,430
5171,8850,7797,5171,3947
5172,9945,1880,5172,8054
5173,2899,3634,5173,8173
5174,1021,1967,5174,6777
5175,6551,9421,5175,2375
5176,5704,7325,5176,1590
5177,8239,6851,5177,4936
5178,1706,8845,5178,3798
5179,422,9206,5179,3695
5180,4190,1901,5180,6152
5181,2701,3492,5181,3265
5182,2117,3660,5182,3557
5183,3468,7815,5183,1215
5184,2282,1791,5184,2382
5185,2202,5656,5185,6690
5186,3232,9206,5186,4899
5187,778,2181,5187,3256
5188,8681,2978,5188,4852
5189,9637,7745,5189,4181
5190,2553,6073,5190,7267
5191,9718,7720,5191,7452
5192,653,3811,5192,5421
5193,4618,9958,5193,7688
5194,437,538,5194,7866
5195,6845,3983,5195,9036
5196,2153,8744,5196,340
5197,3810,5033,5197,6035
5198,6243,308,5198,3188
5199,9334,6455,5199,3429
5200,8305,2176,5200,7672
5201,2574,2539,5201,3606
5202,440,5842,5202,4225
5203,7499,6223,5203,794
5204,205,242,5204,5088
5205,3658,1356,5205,8418
5206,6084,8914,5206,6850
5207,7425,2623,5207,5189
5208,7471,4573,5208,8293
5209,2639,5082,5209,3464
5210,8775,2754,5210,5918
5211,6079,2573,5211,3423
5212,1720,2570,5212,5048
5213,6415,101,5213,5051
5214,662,2647,5214,2606
5215,1485,9262,5215,9667
5216,3038,5207,5216,5646
5217,8232,7525,5217,7958
5218,6219,226,5218,6396
5219,3516,8195,5219,2061
5220,7935,4012,5220,79
5221,9360,7590,5221,1718
5222,4370,3903,5222,1129
5223,6104,708,5223,3872
5224,4413,3871,5224,9752
5225,8935,6387,5225,9395
5226,1496,4296,5226,3395
5227,6188,6165,5227,1716
5228,5924,3909,5228,7591
5229,9579,7298,5229,8723
5230,3740,4048,5230,7682
5231,673,3556,5231,9542
5232,2286,1532,5232,7608
5233,8128,8910,5233,198
5234,6370,3660,5234,247
5235,8109,7906,5235,1166
5236,6808,2194,5236,7902
5237,6001,3688,5237,1859
5238,6573,3467,5238,728
5239,3167,2630,5239,7884
5240,569,7576,5240,2013
5241,9122,6391,5241,5363
5242,3453,5118,5242,6720
5243,5528,5726,5243,4515
5244,4026,6921,5244,7329
5245,723,2654,5245,668
5246,3240,1198,5246,9319
5247,7539,3860,5247,2177
5248,7726,2395,5248,1318
5249,9203,7668,5249,2627
5250,9538,7136,5250,8771
5251,2338,4329,5251,3038
5252,6482,2470,5252,6230
5253,6338,2395,5253,1041
5254,4716,5624,5254,3690
5255,658,9373,5255,1822
5256,9604,8694,5256,9090
5257,9444,9277,5257,1457
5258,2558,4230,5258,4420
5259,9739,1580,5259,2781
5260,1487,1678,5260,5040
5261,8330,5508,5261,2107
5262,236,3799,5262,3115
5263,6916,3330,5263,1069
5264,3009,9747,5264,2682
5265,7898,1400,5265,3427
5266,1747,3043,5266,9823
5267,6478,7849,5267,4254
5268,4328,6591,5268,4447
5269,2274,3234,5269,978
5270,7289,6470,5270,8335
5271,1608,2939,5271,9080
5272,3515,8183,5272,9306
5273,2155,8362,5273,5395
5274,7765,1533,5274,3960
5275,2108,6837,5275,2766
5276,8337,4495,5276,8176
5277,9994,9493,5277,1494
5278,2509,2488,5278,435
5279,4937,165,5279,6408
5280,2626,5428,5280,7821
5281,3587,4089,5281,1014
5282,6718,8616,5282,7292
5283,8960,2438,5283,8314
5284,7981,2001,5284,9812
5285,2615,7768,5285,6598
5286,6650,8915,5286,1704
5287,6299,9829,5287,425
5288,875,1259,5288,9474
5289,7896,6052,5289,6503
5290,3785,3202,5290,8383
5291,4804,7579,5291,2965
5292,508,78,5292,3351
5293,6380,8305,5293,4336
5294,1692,3070,5294,585
5295,8004,6057,5295,2979
5296,3533,5984,5296,236
5297,7024,4478,5297,979
5298,9476,2344,5298,6616
5299,152,4234,5299,6358
5300,9935,8394,5300,6483
5301,288,1305,5301,649
5302,2408,8507,5302,7905
5303,6627,9109,5303,5528
5304,5255,3682,5304,8884
5305,3731,2327,5305,9267
5306,7002,8496,5306,6045
5307,3812,4923,5307,5059
5308,6878,8772,5308,6682
5309,585,656,5309,373
5310,7486,1450,5310,8323
5311,865,6306,5311,7799
5312,6912,598,5312,384
5313,2701,9173,5313,9758
5314,100,4764,5314,3017
5315,4292,6832,5315,6638
5316,8711,8035,5316,9697
5317,2809,8836,5317,116
5318,2512,9861,5318,1552
5319,9006,2254,5319,4798
5320,1098,4494,5320,4346
5321,3947,2660,5321,6876
5322,9981,5209,5322,3052
5323,1297,9197,5323,4420
5324,512,5992,5324,6091
5325,8503,8029,5325,1488
5326,5175,5843,5326,753
5327,2771,25,5327,5926
5328,2565,1935,5328,9254
5329,6060,7885,5329,2772
5330,1202,9843,5330,2429
5331,8553,8372,5331,7535
5332,9829,1735,5332,4338
5333,260,3906,5333,4112
5334,4069,369,5334,7742
5335,1703,8187,5335,4631
5336,5762,2730,5336,9361
5337,817,9418,5337,2002
5338,486,9549,5338,8629
5339,9716,8982,5339,5129
5340,6150,2608,5340,6781
5341,1879,1695,5341,4084
5342,5915,8591,5342,1223
5343,952,8426,5343,2925
5344,2203,8167,5344,8487
5345,5307,8810,5345,9212
5346,4868,3470,5346,1579
5347,3286,3138,5347,7230
5348,7062,951,5348,5620
5349,7784,4438,5349,58
5350,7124,4631,5350,2745
5351,5528,1312,5351,9388
5352,4201,4558,5352,8830
5353,656,5288,5353,9028
5354,1898,7715,5354,8700
5355,8752,8118,5355,3956
5356,1203,3036,5356,7383
5357,4060,791,5357,2285
5358,6601,1301,5358,5903
5359,726,4951,5359,4658
5360,1399,5053,5360,3417
5361,6571,8445,5361,2445
5362,2905,4542,5362,8194
5363,9881,5096,5363,5008
5364,6979,2947,5364,724
5365,7933,4877,5365,2684
5366,8801,1751,5366,6547
5367,5544,2913,5367,7323
5368,8683,4851,5368,8050
5369,5175,8921,5369,5612
5370,5743,8057,5370,2643
5371,9368,3347,5371,2293
5372,7113,8803,5372,9731
5373,1883,4790,5373,6979
5374,6345,5381,5374,4276
5375,9763,5272,5375,8606
5376,4847,6936,5376,659
5377,2963,5576,5377,2572
5378,8554,7607,5378,4015
5379,9828,7947,5379,824
5380,5999,1305,5380,1632
5381,4391,3311,5381,4100
5382,4330,7838,5382,8661
5383,3035,8614,5383,8207
5384,3660,1150,5384,3278
5385,6942,2410,5385,690
5386,211,2871,5386,7525
5387,823,9382,5387,9335
5388,5187,480,5388,7126
5389,4450,5780,5389,6399
5390,89,8923,5390,8606
5391,5168,6071,5391,6394
5392,8448,3448,5392,5398
5393,6399,6491,5393,1505
5394,4494,9973,5394,8688
5395,3527,574,5395,7140
5396,7229,7394,5396,9348
5397,5222,6567,5397,117
5398,5883,6014,5398,5586
5399,1466,5197,5399,9262
5400,950,4662,5400,4359
5401,7070,7538,5401,292
5402,5938,9029,5402,5163
5403,180,920,5403,5116
5404,4423,7422,5404,6810
5405,3828,1277,5405,4831
5406,7996,9097,5406,9263
5407,9044,9065,5407,1624
5408,3286,9953,5408,5886
5409,3668,5361,5409,2282
5410,3840,9495,5410,9817
5411,3968,7397,5411,5227
5412,5427,3340,5412,3170
5413,2328,2241,5413,7500
5414,7391,9881,5414,2979
5415,6952,575,5415,2818
5416,2679,1979,5416,3148
5417,5381,8066,5417,2589
5418,98,7611,5418,7688
5419,1872,8947,5419,3685
5420,3634,5086,5420,6479
5421,5021,3081,5421,3842
5422,4875,4742,5422,5899
5423,8485,3163,5423,9470
5424,2415,2211,5424,5153
5425,1801,8846,5425,8637
5426,3996,661,5426,5004
5427,7237,3718,5427,8633
5428,2168,4172,5428,9308
5429,9096,424,5429,1673
5430,3254,419,5430,5692
5431,3661,7033,5431,8883
5432,6598,8353,5432,6567
5433,3463,8372,5433,6826
5434,8548,2035,5434,3097
5435,9273,7135,5435,3818
5436,6391,7776,5436,5465
5437,2217,8316,5437,2833
5438,7919,2082,5438,5880
5439,5790,2521,5439,4323
5440,7258,5235,5440,4035
5441,2597,9220,5441,6432
5442,6510,8158,5442,6524
5443,619,6484,5443,7097
5444,9155,5569,5444,3818
5445,6569,7909,5445,6386
5446,4765,9280,5446,4960
5447,745,7314,5447,8238
5448,7692,5134,5448,6610
5449,6756,4773,5449,2189
5450,2792,1704,5450,5719
5451,3633,5417,5451,5367
5452,7799,1156,5452,5346
5453,9738,5888,5453,9555
5454,9502,2547,5454,8323
5455,3168,8035,5455,1297
5456,4167,6044,5456,5373
5457,9998,1810,5457,5757
5458,9044,7345,5458,6352
5459,8970,9549,5459,7793
5460,6203,5025,5460,8327
5461,2719,6703,5461,3092
5462,4283,39,5462,3809
5463,8954,3692,5463,4603
5464,3417,8807,5464,9166
5465,9018,146,5465,4760
5466,9379,8729,5466,8361
5467,7154,889,5467,6521
5468,1848,1296,5468,4108
5469,8724,1040,5469,9196
5470,9870,6399,5470,8002
5471,1650,2250,5471,3662
5472,4376,4923,5472,8639
5473,36,66,5473,4376
5474,9512,9671,5474,3354
5475,8763,4365,5475,3256
5476,5147,9671,5476,9084
5477,5921,9456,5477,1446
5478,9834,7865,5478,3476
5479,4095,5495,5479,3531
5480,313,3594,5480,5563
5481,6680,1492,5481,2760
5482,950,6989,5482,83
5483,8271,5235,5483,1742
5484,8699,2400,5484,9725
5485,4416,7426,5485,5144
5486,9483,2281,5486,3353
5487,1377,9341,5487,8016
5488,7849,2293,5488,8425
5489,6746,6869,5489,3117
5490,3848,7490,5490,351
5491,3210,4272,5491,2370
5492,856,5030,5492,2316
5493,7330,17,5493,3123
5494,9759,1264,5494,1821
5495,5028,1508,5495,8502
5496,317,5704,5496,8253
5497,4712,109,5497,8497
5498,237,902,5498,8798
5499,3610,3218,5499,4297
5500,5624,4536,5500,3103
5501,140,1931,5501,7941
5502,7095,4413,5502,7243
5503,981,2968,5503,1205
5504,3083,7422,5504,6562
5505,9196,9901,5505,4813
5506,5323,103,5506,3967
5507,9659,4156,5507,3100
5508,9824,4594,5508,928
5509,6111,8181,5509,6909
5510,7128,3584,5510,9376
5511,8153,6811,5511,8748
5512,2373,3606,5512,8383
5513,3520,5985,5513,4168
5514,5140,3104,5514,2765
5515,9122,7413,5515,7260
5516,2757,6183,5516,3055
5517,4966,732,5517,6474
5518,5929,8516,5518,9824
5519,5498,8607,5519,601
5520,5341,2481,5520,3805
5521,9302,5570,5521,5845
5522,9839,7057,5522,5977
5523,2343,7196,5523,6583
5524,7504,878,5524,4745
5525,5883,5469,5525,7505
5526,4891,7167,5526,3530
5527,9573,4189,5527,4277
5528,4308,5582,5528,3323
5529,7829,1250,5529,2539
5530,5400,3927,5530,6703
5531,3448,9365,5531,6174
5532,1466,8812,5532,9139
5533,1712,6059,5533,2861
5534,6923,1715,5534,4198
5535,9063,5111,5535,1382
5536,3315,7988,5536,7655
5537,7263,4287,5537,8620
5538,5247,1699,5538,5499
5539,6701,722,5539,7101
5540,2967,2565,5540,8671
5541,2066,3516,5541,5060
5542,9769,1475,5542,1348
5543,7667,427,5543,8667
5544,6793,4779,5544,9656
5545,8616,5098,5545,3221
5546,4469,8376,5546,5731
5547,4908,935,5547,1004
5548,6821,2696,5548,6543
5549,433,2757,5549,8011
5550,7422,1860,5550,7360
5551,4643,9652,5551,9840
5552,8551,852,5552,6469
5553,6679,7975,5553,1772
5554,6291,1758,5554,9354
5555,8571,8226,5555,4751
5556,1511,8682,5556,4757
5557,9439,7808,5557,9308
5558,262,4598,5558,9182
5559,6094,5139,5559,635
5560,5882,6434,5560,8623
5561,1078,5643,5561,1953
5562,5620,8119,5562,8122
5563,111,1970,5563,7048
5564,9999,6759,5564,2893
5565,7927,1506,5565,9686
5566,7723,4585,5566,5682
5567,7179,80,5567,9169
5568,2617,9392,5568,4021
5569,8047,960,5569,1807
5570,2602,472,5570,1413
5571,4439,4882,5571,9038
5572,2390,3209,5572,3231
5573,9209,5583,5573,1399
5574,8404,8204,5574,5653
5575,3021,8561,5575,4547
5576,2772,1263,5576,7970
5577,9914,8439,5577,211
5578,1337,1550,5578,9342
5579,3070,5509,5579,8498
5580,5345,9969,5580,1330
5581,2873,111,5581,7029
5582,2284,2487,5582,6465
5583,9688,9172,5583,6955
5584,9819,8773,5584,6601
5585,7598,2207,5585,4658
5586,9282,3864,5586,9858
5587,4884,6264,5587,9564
5588,5698,4586,5588,3943
5589,6509,6442,5589,9035
5590,6849,8213,5590,8069
5591,6443,226,5591,9273
5592,6911,4133,5592,9035
5593,2591,334,5593,376
5594,5774,993,5594,4014
5595,2004,2451,5595,5705
5596,5430,135,5596,6733
5597,6849,6939,5597,9202
5598,3022,3098,5598,93
5599,201,8262,5599,8606
5600,3492,6214,5600,8289
5601,7914,3000,5601,3601
5602,2765,4035,5602,3238
5603,5656,2702,5603,41
5604,7017,3046,5604,1953
5605,7660,8402,5605,496
5606,8171,3799,5606,9504
5607,4408,7643,5607,1176
5608,9644,7843,5608,4737
5609,9512,7569,5609,9569
5610,985,7115,5610,756
5611,9717,1306,5611,6067
5612,5365,2411,5612,7753
5613,9705,2449,5613,9308
5614,2422,3461,5614,4993
5615,2977,666,5615,5212
5616,479,561,5616,6900
5617,7165,7223,5617,3153
5618,7758,196,5618,2743
5619,2943,346,5619,5081
5620,7638,714,5620,9079
5621,5019,6447,5621,2839
5622,3948,7679,5622,5778
5623,9110,6092,5623,6498
5624,3462,7266,5624,2368
5625,5649,5094,5625,6028
5626,2141,4476,5626,5236
5627,6270,9914,5627,9200
5628,3121,4208,5628,375
5629,9171,2295,5629,2056
5630,8209,1471,5630,4281
5631,9041,6263,5631,9706
5632,6384,1837,5632,4773
5633,4791,9194,5633,197
5634,5427,8620,5634,577
5635,6631,6050,5635,3665
5636,933,3096,5636,1513
5637,9340,1900,5637,3498
5638,8582,4037,5638,5243
5639,9120,2187,5639,7734
5640,3551,8214,5640,6529
5641,5612,8960,5641,7227
5642,8884,6792,5642,8349
5643,3048,9687,5643,3492
5644,5459,6190,5644,5759
5645,7145,1460,5645,9932
5646,8561,7952,5646,3332
5647,8279,3193,5647,558
5648,5846,7769,5648,5954
5649,172,2471,5649,3789
5650,9290,7579,5650,2760
5651,5309,3962,5651,17
5652,7881,1697,5652,9497
5653,5292,9805,5653,990
5654,6044,239,5654,2368
5655,3428,9337,5655,8371
5656,5975,1395,5656,2412
5657,3529,3540,5657,5576
5658,9128,3138,5658,2302
5659,5471,5103,5659,3141
5660,4791,8576,5660,633
5661,1094,85,5661,9650
5662,5667,7405,5662,2477
5663,2203,3534,5663,5415
5664,1697,2854,5664,263
5665,6610,7962,5665,4733
5666,4519,4838,5666,8992
5667,7800,1778,5667,6246
5668,7078,5605,5668,664
5669,5516,8656,5669,4178
5670,3853,1711,5670,5478
5671,3948,8726,5671,9486
5672,9842,4676,5672,2966
5673,5898,326,5673,9416
5674,9309,4393,5674,8189
5675,3699,2779,5675,9790
5676,7944,9888,5676,2678
5677,6305,6156,5677,223
5678,3565,1562,5678,1124
5679,3124,2550,5679,8597
5680,1575,4967,5680,1431
5681,8798,6471,5681,5607
5682,6472,9861,5682,9301
5683,1487,5297,5683,7507
5684,5098,6077,5684,5025
5685,7819,5512,5685,7798
5686,2799,661,5686,2417
5687,7954,5079,5687,5149
5688,1481,8816,5688,5525
5689,76,107,5689,4210
5690,5673,1262,5690,4180
5691,8168,8063,5691,3038
5692,7408,9063,5692,9710
5693,6220,1262,5693,3544
5694,6095,9476,5694,9079
5695,6002,6095,5695,9838
5696,2984,948,5696,656
5697,6345,23,5697,8499
5698,3480,1184,5698,9340
5699,8202,64,5699,4172
5700,4003,6091,5700,6757
5701,3877,1164,5701,5763
5702,960,2128,5702,4180
5703,4469,8328,5703,8833
5704,4493,5851,5704,861
5705,9766,2193,5705,5910
5706,6929,8498,5706,5359
5707,4062,5431,5707,4776
5708,923,2122,5708,2118
5709,5944,9953,5709,7387
5710,3185,8537,5710,648
5711,5897,5812,5711,4932
5712,3335,5492,5712,7197
5713,2611,5407,5713,1301
5714,295,6456,5714,8295
5715,5432,572,5715,9237
5716,3327,8744,5716,3114
5717,6220,5593,5717,3597
5718,6242,3335,5718,3610
5719,1544,4908,5719,8131
5720,412,3935,5720,2313
5721,5325,5519,5721,3428
5722,4389,6606,5722,5621
5723,2605,4339,5723,5081
5724,9964,5253,5724,5568
5725,6129,0,5725,6634
5726,1858,4903,5726,3179
5727,7976,9670,5727,5968
5728,2339,9959,5728,3357
5729,6045,6586,5729,913
5730,8421,1490,5730,2669
5731,3360,2050,5731,9320
5732,6957,8163,5732,1776
5733,5898,1251,5733,2467
5734,5952,3978,5734,1942
5735,1661,6857,5735,137
5736,1397,8435,5736,2021
5737,5310,7793,5737,2578
5738,592,4631,5738,257
5739,2310,329,5739,7994
5740,1262,4158,5740,7356
5741,1170,8816,5741,9576
5742,5382,9361,5742,1126
5743,9981,5965,5743,7322
5744,3803,9133,5744,3668
5745,7994,1920,5745,7324
5746,5209,2106,5746,4461
5747,6995,4960,5747,9765
5748,3349,5154,5748,752
5749,9325,8713,5749,9585
5750,1653,9311,5750,9578
5751,4768,4512,5751,6495
5752,3312,4722,5752,6290
5753,9380,5189,5753,1058
5754,2054,4976,5754,4777
5755,8873,931,5755,1263
5756,9003,4654,5756,7132
5757,3454,2523,5757,9354
5758,8713,1521,5758,1204
5759,3186,1856,5759,4955
5760,9734,9160,5760,3366
5761,9926,8118,5761,8511
5762,7243,2064,5762,5298
5763,511,2723,5763,3098
5764,592,880,5764,4085
5765,2020,1752,5765,519
5766,2659,130,5766,224
5767,7073,2915,5767,8368
5768,8805,1635,5768,6001
5769,6813,2368,5769,7763
5770,7576,3793,5770,108
5771,8380,4470,5771,5409
5772,3680,3966,5772,1086
5773,3243,5969,5773,546
5774,5257,3994,5774,3316
5775,8480,6427,5775,8733
5776,8114,2030,5776,7561
5777,6807,8047,5777,129
5778,4681,1051,5778,5505
5779,3079,777,5779,4069
5780,7588,8921,5780,8745
5781,8319,3598,5781,4420
5782,7113,5228,5782,8798
5783,9428,9870,5783,2560
5784,5443,6445,5784,6632
5785,8093,309,5785,4531
5786,8694,2961,5786,3718
5787,6649,5190,5787,5415
5788,701,2162,5788,9761
5789,2400,2795,5789,2315
5790,2984,9901,5790,4047
5791,3118,4733,5791,6262
5792,2324,5681,5792,857
5793,508,2713,5793,552
5794,3393,1839,5794,6783
5795,7526,102,5795,8326
5796,3004,7113,5796,4348
5797,6677,1849,5797,8948
5798,3602,1650,5798,9494
5799,3429,6511,5799,306
5800,8160,4020,5800,791
5801,3470,7710,5801,724
5802,3817,2640,5802,2261
5803,6705,9323,5803,908
5804,8887,7198,5804,7939
5805,5522,7033,5805,8221
5806,9745,7252,5806,4478
5807,5097,472,5807,3934
5808,3915,3840,5808,214
5809,1935,1867,5809,197
5810,3617,24,5810,2302
5811,1246,7459,5811,2429
5812,7605,5285,5812,407
5813,9193,9258,5813,5229
5814,4215,2450,5814,4247
5815,8695,9485,5815,6876
5816,7735,3562,5816,2100
5817,7531,5199,5817,3630
5818,7546,6890,5818,2130
5819,6059,8586,5819,6897
5820,7440,1681,5820,6897
5821,7873,3604,5821,1138
5822,7682,4544,5822,1159
5823,6377,4700,5823,9036
5824,9356,3708,5824,9128
5825,5770,5932,5825,8721
5826,7536,2201,5826,1776
5827,4533,3532,5827,2303
5828,2930,974,5828,7959
5829,1318,2327,5829,8830
5830,3579,5503,5830,2553
5831,3034,2918,5831,4651
5832,9174,4615,5832,4121
5833,5776,5888,5833,7905
5834,2168,7898,5834,4014
5835,9359,7156,5835,3598
5836,7545,3273,5836,3640
5837,3004,3734,5837,8973
5838,5718,9483,5838,4064
5839,467,2938,5839,9650
5840,5644,7675,5840,3495
5841,5837,1380,5841,7108
5842,988,2363,5842,7624
5843,5312,9932,5843,5574
5844,4395,7198,5844,2479
5845,5191,1917,5845,3737
5846,3990,4845,5846,5731
5847,7497,9822,5847,8175
5848,7333,7463,5848,914
5849,8913,9859,5849,6107
5850,351,4038,5850,7456
5851,2138,1253,5851,3357
5852,3349,8606,5852,8085
5853,8124,3037,5853,8978
5854,4046,9162,5854,3180
5855,9654,2852,5855,896
5856,3888,3765,5856,8251
5857,3251,1390,5857,9848
5858,4484,1587,5858,7921
5859,7342,6785,5859,1820
5860,422,9188,5860,4082
5861,4013,6976,5861,1452
5862,6825,7381,5862,3337
5863,4907,6814,5863,3732
5864,5433,3223,5864,4568
5865,8590,3820,5865,2023
5866,9178,5414,5866,206
5867,4646,49,5867,8579
5868,5209,4758,5868,7797
5869,2213,4942,5869,4986
5870,4628,8970,5870,5272
5871,9732,761,5871,5300
5872,7039,8546,5872,5278
5873,5325,2799,5873,1385
5874,9190,5004,5874,3749
5875,5950,4524,5875,6002
5876,8523,7659,5876,586
5877,9468,5291,5877,8652
5878,9300,9158,5878,1877
5879,7374,639,5879,9544
5880,2089,6628,5880,8438
5881,1756,5927,5881,887
5882,3981,5442,5882,7854
5883,4709,6088,5883,9743
5884,2068,3388,5884,973
5885,3436,9300,5885,4465
5886,9138,7631,5886,6168
5887,6625,3438,5887,4164
5888,8332,8529,5888,8000
5889,9430,9938,5889,9031
5890,1562,6518,5890,760
5891,916,8195,5891,9364
5892,7479,8850,5892,4303
5893,2349,6482,5893,2515
5894,1068,9892,5894,4683
5895,7528,8409,5895,3172
5896,2668,6795,5896,3040
5897,871,5165,5897,6408
5898,8105,290,5898,1887
5899,3810,1608,5899,8272
5900,9777,4843,5900,3053
5901,5491,5201,5901,173
5902,7722,4570,5902,2776
5903,3139,8138,5903,8596
5904,9627,3078,5904,3594
5905,2948,1176,5905,4151
5906,5160,8434,5906,2103
5907,5373,2780,5907,6103
5908,952,7207,5908,5017
5909,3185,9044,5909,5247
5910,7989,9022,5910,4871
5911,8398,3517,5911,4977
5912,3720,8432,5912,5256
5913,17,9709,5913,4342
5914,4482,9652,5914,7874
5915,2258,6792,5915,8831
5916,6510,7463,5916,9078
5917,5346,414,5917,4284
5918,6241,7091,5918,6464
5919,2117,2990,5919,6097
5920,6720,7136,5920,773
5921,8178,1205,5921,8559
5922,5452,687,5922,3218
5923,9958,1772,5923,847
5924,2115,4963,5924,7599
5925,9331,6554,5925,8704
5926,2091,1333,5926,9999
5927,7731,4034,5927,6469
5928,620,1657,5928,7679
5929,2853,4848,5929,8390
5930,5797,3794,5930,3514
5931,8098,1900,5931,3660
5932,5044,8629,5932,4799
5933,2131,1118,5933,5284
5934,2583,361,5934,9334
5935,9194,7739,5935,9084
5936,1763,4518,5936,5372
5937,5015,6663,5937,6378
5938,6847,9246,5938,496
5939,2896,346,5939,2322
5940,4267,2777,5940,5569
5941,1623,4785,5941,541
5942,7732,6022,5942,1873
5943,5037,6848,5943,3927
5944,177,5564,5944,1751
5945,1022,7156,5945,2001
5946,4471,7055,5946,4140
5947,1140,6354,5947,9630
5948,7539,8922,5948,231
5949,1937,7493,5949,2747
5950,2177,3747,5950,3354
5951,7814,3961,5951,3138
5952,5526,6525,5952,2972
5953,8913,972,5953,4906
5954,1055,5256,5954,3772
5955,8018,8288,5955,8218
5956,2037,5057,5956,9112
5957,4926,8464,5957,9028
5958,7547,5016,5958,5731
5959,2157,9049,5959,8173
5960,2269,8227,5960,9587
5961,1024,3229,5961,4357
5962,413,5781,5962,8581
5963,85,8043,5963,1753
5964,8520,9416,5964,3355
5965,9482,185,5965,5726
5966,3210,5234,5966,8309
5967,706,6464,5967,2650
5968,4925,9061,5968,4838
5969,9145,1323,5969,1750
5970,4775,8711,5970,5262
5971,2808,2931,5971,8199
5972,2386,1117,5972,294
5973,5791,166,5973,7920
5974,5762,3249,5974,6583
5975,5494,4754,5975,5304
5976,3589,9929,5976,2239
5977,2752,1840,5977,6711
5978,2764,8728,5978,1204
5979,7129,8507,5979,2415
5980,6822,9509,5980,8390
5981,9721,6208,5981,470
5982,8692,6283,5982,9475
5983,7310,2580,5983,8815
5984,4636,8301,5984,7055
5985,8603,4856,5985,2494
5986,4316,8662,5986,869
5987,9932,8567,5987,8341
5988,2347,9837,5988,5799
5989,7874,2798,5989,6317
5990,1366,6271,5990,3758
5991,2764,1617,5991,5627
5992,1914,9852,5992,1610
5993,9541,9319,5993,7188
5994,4755,586,5994,3451
5995,7285,2774,5995,102
5996,3740,7790,5996,975
5997,9644,8841,5997,5482
5998,2347,9277,5998,8917
5999,3104,1729,5999,3197
6000,8224,4470,6000,3508
6001,546,7733,6001,2402
6002,3677,2915,6002,8909
6003,1736,479,6003,9280
6004,7992,8696,6004,1536
6005,1810,1119,6005,5956
6006,7207,24,6006,7235
6007,5701,8707,6007,943
6008,9983,245,6008,6604
6009,8962,9048,6009,5126
6010,5721,5087,6010,4896
6011,616,317,6011,1234
6012,6700,7704,6012,9493
6013,9112,2883,6013,3126
6014,6202,1506,6014,9246
6015,904,6295,6015,3218
6016,3999,2945,6016,8811
6017,1338,5021,6017,6879
6018,7063,9878,6018,741
6019,2843,8939,6019,1365
6020,3873,2166,6020,7173
6021,3654,6898,6021,8451
6022,8598,7936,6022,3085
6023,4995,7570,6023,7339
6024,4531,7585,6024,613
6025,7948,2694,6025,6177
6026,7704,4109,6026,1857
6027,9625,5039,6027,7754
6028,9555,6691,6028,1999
6029,6641,8932,6029,5333
6030,4315,2324,6030,6180
6031,3505,7302,6031,8360
6032,8547,6122,6032,213
6033,8389,6442,6033,7297
6034,8477,5903,6034,8209
6035,5851,3602,6035,350
6036,4319,6447,6036,5120
6037,1182,5792,6037,5631
6038,502,5037,6038,5330
6039,754,7078,6039,7659
6040,2296,3431,6040,5592
6041,4698,9032,6041,9958
6042,5498,6786,6042,2634
6043,3183,3763,6043,4892
6044,3318,7435,6044,1119
6045,8749,4581,6045,2861
6046,4629,8719,6046,8461
6047,7365,9132,6047,5645
6048,8709,6310,6048,4390
6049,2074,1670,6049,3249
6050,3478,7605,6050,4749
6051,8962,1929,6051,5212
6052,6761,3307,6052,3050
6053,82,649,6053,7801
6054,6769,8341,6054,2394
6055,8980,1578,6055,3544
6056,3242,7231,6056,6652
6057,8970,252,6057,2548
6058,1494,7537,6058,7062
6059,7571,4381,6059,3037
6060,9221,4392,6060,5527
6061,4231,9467,6061,8094
6062,5748,606,6062,5686
6063,3041,1919,6063,2147
6064,7334,5519,6064,420
6065,5411,3947,6065,7910
6066,6374,1237,6066,348
6067,4340,1986,6067,1079
6068,3421,3837,6068,6676
6069,5780,9905,6069,4744
6070,8553,5933,6070,685
6071,2703,4451,6071,3260
6072,7897,1621,6072,1210
6073,7593,4195,6073,1685
6074,8024,6484,6074,1372
6075,1902,7213,6075,9998
6076,2082,281,6076,5780
6077,6408,3421,6077,6147
6078,6727,9983,6078,4918
6079,7762,678,6079,8388
6080,6159,3689,6080,6641
6081,9520,5911,6081,8297
6082,1118,3637,6082,7036
6083,1019,5220,6083,506
6084,5211,539,6084,1875
6085,4570,6259,6085,595
6086,8490,5121,6086,942
6087,9393,493,6087,7382
