sales_id,location_id,product_id,date_added,sales
19477,6284,2066,38955,10
19478,7011,2936,38957,2
19479,5833,2457,38959,0
19480,8018,1493,38961,2
19481,3187,2152,38963,0
19482,9111,7540,38965,10
19483,2992,2088,38967,3
19484,994,1266,38969,6
19485,9061,2877,38971,10
19486,519,8092,38973,0
19487,1715,7124,38975,4
19488,8299,3055,38977,5
19489,9393,9334,38979,4
19490,2459,8138,38981,4
19491,833,1577,38983,2
19492,3626,1878,38985,10
19493,9605,9478,38987,3
19494,5873,4027,38989,8
19495,7883,2132,38991,9
19496,5739,5799,38993,2
19497,5475,7509,38995,9
19498,6024,2108,38997,8
19499,5051,9335,38999,9
19500,4278,4786,39001,3
19501,9293,3381,39003,1
19502,2451,6747,39005,6
19503,7595,4418,39007,10
19504,2611,5895,39009,10
19505,978,2817,39011,10
19506,4292,4563,39013,0
19507,7018,7805,39015,9
19508,2513,3408,39017,0
19509,5656,7181,39019,8
19510,4765,8257,39021,9
19511,2109,825,39023,8
19512,8027,343,39025,7
19513,5179,9839,39027,3
19514,7125,8617,39029,1
19515,6376,6385,39031,0
19516,1428,5910,39033,10
19517,1445,5126,39035,6
19518,6954,2780,39037,4
19519,1141,1965,39039,5
19520,6104,5591,39041,2
19521,23,4886,39043,6
19522,8206,2254,39045,10
19523,6306,9438,39047,8
19524,9122,3699,39049,0
19525,6567,8783,39051,7
19526,7678,8417,39053,4
19527,6736,832,39055,3
19528,7846,5868,39057,8
19529,8046,2687,39059,2
19530,8746,7020,39061,10
19531,5908,383,39063,6
19532,9415,6778,39065,1
19533,295,4947,39067,4
19534,9280,8626,39069,7
19535,3511,4413,39071,7
19536,5510,2980,39073,3
19537,8128,8994,39075,9
19538,9984,151,39077,8
19539,2585,5594,39079,1
19540,5345,323,39081,10
19541,8265,7197,39083,9
19542,1045,8671,39085,10
19543,1790,2040,39087,0
19544,676,9232,39089,0
19545,4069,7485,39091,6
19546,6494,3056,39093,4
19547,9158,7602,39095,4
19548,5176,1975,39097,9
19549,3545,5311,39099,1
19550,3442,6729,39101,2
19551,3713,3881,39103,4
19552,3164,9355,39105,7
19553,3083,9503,39107,7
19554,1483,5503,39109,2
19555,9605,204,39111,2
19556,6214,5869,39113,5
19557,1276,3158,39115,5
19558,463,2075,39117,4
19559,4177,1644,39119,8
19560,9424,5737,39121,3
19561,5938,9916,39123,5
19562,559,4655,39125,8
19563,3614,2820,39127,9
19564,9192,3959,39129,8
19565,3896,2307,39131,6
19566,366,2806,39133,3
19567,3503,131,39135,7
19568,9267,9629,39137,5
19569,3092,3749,39139,1
19570,1848,2744,39141,8
19571,1512,812,39143,4
19572,5186,8829,39145,5
19573,2531,2199,39147,7
19574,1242,7852,39149,8
19575,6757,9445,39151,1
19576,7072,1576,39153,0
19577,707,7016,39155,6
19578,6946,7899,39157,5
19579,8564,9577,39159,8
19580,9687,4454,39161,2
19581,1639,425,39163,7
19582,2550,7733,39165,8
19583,9768,4373,39167,1
19584,637,8128,39169,7
19585,9279,5490,39171,8
19586,2862,649,39173,1
19587,1749,8941,39175,4
19588,8797,3797,39177,9
19589,6562,3027,39179,9
19590,1647,7748,39181,5
19591,400,5460,39183,1
19592,5285,4920,39185,1
19593,5248,814,39187,1
19594,1051,2199,39189,1
19595,1563,1449,39191,1
19596,5021,6547,39193,4
19597,5606,3214,39195,0
19598,8591,6426,39197,5
19599,5007,3967,39199,10
19600,4880,4363,39201,2
19601,5484,4849,39203,4
19602,2025,3402,39205,4
19603,2098,9764,39207,9
19604,5382,1779,39209,4
19605,7245,1237,39211,0
19606,7648,2250,39213,10
19607,6665,8912,39215,2
19608,2459,3271,39217,9
19609,4193,8888,39219,3
19610,7467,3089,39221,8
19611,2237,4508,39223,1
19612,4522,5645,39225,7
19613,9060,5577,39227,6
19614,1989,6670,39229,5
19615,1600,2476,39231,6
19616,4886,4255,39233,7
19617,8955,9634,39235,8
19618,285,9961,39237,6
19619,885,9357,39239,5
19620,6270,3384,39241,5
19621,9536,1544,39243,8
19622,8097,6928,39245,0
19623,117,6912,39247,6
19624,1106,8711,39249,3
19625,8102,7073,39251,7
19626,9843,3070,39253,9
19627,3078,8810,39255,2
19628,8004,1042,39257,0
19629,2865,6583,39259,7
19630,404,3665,39261,2
19631,2728,5531,39263,4
19632,7885,9230,39265,3
19633,7356,2193,39267,9
19634,1867,1186,39269,8
19635,1665,4095,39271,10
19636,9566,5861,39273,0
19637,9951,8324,39275,0
19638,6478,2305,39277,0
19639,9742,9920,39279,8
19640,7355,1449,39281,5
19641,8477,4046,39283,5
19642,5709,4417,39285,3
19643,5507,3603,39287,8
19644,2360,8564,39289,4
19645,102,7962,39291,6
19646,1681,7371,39293,1
19647,5128,4428,39295,7
19648,3626,7974,39297,4
19649,4245,9119,39299,7
19650,1330,4745,39301,8
19651,1661,1009,39303,6
19652,8199,3806,39305,1
19653,2342,8476,39307,0
19654,8429,5523,39309,9
19655,7017,1466,39311,8
19656,7383,7541,39313,6
19657,8867,7895,39315,0
19658,5053,5380,39317,1
19659,753,9889,39319,3
19660,7429,6789,39321,9
19661,8097,2073,39323,9
19662,7066,5965,39325,7
19663,1407,1532,39327,8
19664,1532,8966,39329,1
19665,9414,2391,39331,4
19666,6740,4890,39333,5
19667,2999,332,39335,6
19668,4324,897,39337,5
19669,6662,1585,39339,2
19670,5713,2990,39341,4
19671,3112,7922,39343,2
19672,300,5825,39345,3
19673,1553,9046,39347,2
19674,1893,5948,39349,2
19675,4838,7378,39351,9
19676,9936,8875,39353,9
19677,4431,7031,39355,2
19678,4154,5604,39357,10
19679,6773,8737,39359,2
19680,8907,1083,39361,0
19681,8917,9062,39363,10
19682,8838,2245,39365,3
19683,862,6914,39367,6
19684,6471,1938,39369,1
19685,3791,9430,39371,10
19686,8224,9400,39373,2
19687,3889,3321,39375,7
19688,6041,6178,39377,9
19689,807,4314,39379,1
19690,3005,7647,39381,1
19691,5432,2280,39383,8
19692,5286,839,39385,7
19693,9892,4159,39387,8
19694,2,3950,39389,0
19695,1837,3244,39391,10
19696,5376,6142,39393,6
19697,225,4667,39395,8
19698,2492,9379,39397,3
19699,402,8771,39399,5
19700,4382,8766,39401,9
19701,7887,7427,39403,8
19702,6655,8571,39405,5
19703,7456,518,39407,5
19704,3515,8966,39409,8
19705,2299,9960,39411,5
19706,7884,1459,39413,9
19707,1046,4284,39415,2
19708,8339,8415,39417,7
19709,5322,1416,39419,7
19710,2102,8891,39421,4
19711,4674,5649,39423,10
19712,781,5067,39425,0
19713,6911,7431,39427,5
19714,1058,4924,39429,3
19715,4506,6498,39431,6
19716,6536,2608,39433,10
19717,3783,3810,39435,2
19718,2348,595,39437,1
19719,353,3921,39439,9
19720,5000,283,39441,0
19721,907,8691,39443,2
19722,219,2926,39445,0
19723,5622,3927,39447,6
19724,2838,7913,39449,3
19725,1486,717,39451,7
19726,7226,5753,39453,0
19727,4240,2334,39455,9
19728,4856,6152,39457,6
19729,5976,1780,39459,3
19730,9039,1301,39461,0
19731,2959,5470,39463,0
19732,8126,4258,39465,10
19733,288,15,39467,6
19734,5744,9242,39469,10
19735,4206,7197,39471,2
19736,2013,1523,39473,10
19737,199,6370,39475,4
19738,8100,9896,39477,3
19739,1762,6441,39479,5
19740,2777,3006,39481,10
19741,6223,850,39483,6
19742,9328,4403,39485,5
19743,2677,6352,39487,6
19744,3636,3708,39489,6
19745,4809,9477,39491,3
19746,4548,5950,39493,3
19747,54,4759,39495,0
19748,5200,6362,39497,0
19749,2278,221,39499,2
19750,4120,5077,39501,4
19751,5868,634,39503,5
19752,2623,254,39505,3
19753,8791,178,39507,5
19754,68,7602,39509,1
19755,1059,8224,39511,9
19756,6561,2839,39513,10
19757,479,1911,39515,6
19758,8100,2070,39517,9
19759,9960,4837,39519,10
19760,740,908,39521,10
19761,6554,3598,39523,3
19762,408,2300,39525,10
19763,9438,4780,39527,3
19764,4845,1081,39529,0
19765,4983,717,39531,3
19766,8664,2304,39533,5
19767,3399,7266,39535,5
19768,2233,3458,39537,3
19769,747,6169,39539,10
19770,7950,5195,39541,1
19771,8748,5577,39543,2
19772,7754,9014,39545,3
19773,2526,845,39547,8
19774,9646,7456,39549,3
19775,118,2322,39551,1
19776,5407,3564,39553,3
19777,5814,2701,39555,8
19778,1742,2555,39557,9
19779,3858,5878,39559,7
19780,4326,3317,39561,5
19781,2100,8760,39563,9
19782,6040,7327,39565,2
19783,3281,4151,39567,9
19784,4788,1348,39569,9
19785,5305,6248,39571,8
19786,289,3108,39573,6
19787,6575,5184,39575,6
19788,2318,4874,39577,10
19789,556,3360,39579,0
19790,7354,9165,39581,4
19791,2144,1718,39583,4
19792,9824,5183,39585,6
19793,263,7776,39587,1
19794,1310,8835,39589,5
19795,2928,551,39591,7
19796,4689,978,39593,8
19797,729,5679,39595,4
19798,5414,5408,39597,8
19799,7199,4282,39599,6
19800,7675,439,39601,9
19801,3812,8169,39603,6
19802,2799,4675,39605,9
19803,6009,2796,39607,2
19804,4039,8252,39609,5
19805,6667,6605,39611,3
19806,8876,2127,39613,0
19807,8083,2631,39615,1
19808,8115,8090,39617,8
19809,4694,9668,39619,10
19810,9496,2756,39621,7
19811,1000,8692,39623,4
19812,4767,442,39625,4
19813,4948,1086,39627,7
19814,3474,1342,39629,0
19815,4263,9768,39631,7
19816,5858,6742,39633,2
19817,2523,5751,39635,2
19818,6255,3586,39637,10
19819,3063,8456,39639,4
19820,7624,9609,39641,0
19821,855,3703,39643,8
19822,4567,9393,39645,0
19823,7347,602,39647,10
19824,4242,8824,39649,0
19825,6616,1944,39651,7
19826,5362,6378,39653,7
19827,814,4905,39655,8
19828,5248,6016,39657,3
19829,2396,9847,39659,9
19830,2820,7311,39661,4
19831,7568,3522,39663,6
19832,2711,3845,39665,3
19833,9437,734,39667,7
19834,80,2321,39669,8
19835,1425,820,39671,2
19836,100,4923,39673,5
19837,6696,3940,39675,9
19838,1276,2718,39677,1
19839,8825,4689,39679,8
19840,7845,1562,39681,9
19841,2091,688,39683,5
19842,156,1952,39685,7
19843,7339,2444,39687,2
19844,3933,7687,39689,10
19845,4812,6676,39691,7
19846,8240,7757,39693,10
19847,7790,4209,39695,8
19848,6038,8782,39697,9
19849,5712,2810,39699,9
19850,8149,5167,39701,10
19851,8245,375,39703,6
19852,3492,3755,39705,8
19853,2677,9900,39707,4
19854,5465,9634,39709,6
19855,9364,6699,39711,8
19856,8253,7446,39713,7
19857,8562,3031,39715,7
19858,6954,1641,39717,5
19859,3016,9458,39719,6
19860,9327,5337,39721,7
19861,889,892,39723,2
19862,2640,8554,39725,5
19863,4985,4640,39727,4
19864,251,6420,39729,5
19865,7978,2663,39731,10
19866,4615,9167,39733,5
19867,2778,7653,39735,3
19868,8272,4151,39737,5
19869,7566,7362,39739,6
19870,5576,262,39741,5
19871,7877,4408,39743,5
19872,3337,8669,39745,7
19873,8876,4568,39747,0
19874,2019,3050,39749,6
19875,8225,3224,39751,2
19876,6451,1545,39753,4
19877,6987,4170,39755,8
19878,5530,9556,39757,0
19879,4760,3810,39759,5
19880,8963,5573,39761,0
19881,8979,9388,39763,6
19882,94,5656,39765,5
19883,1719,2072,39767,1
19884,3108,7401,39769,4
19885,8252,1097,39771,5
19886,230,8441,39773,6
19887,3183,3197,39775,0
19888,2963,6748,39777,3
19889,1302,9515,39779,10
19890,3195,6373,39781,2
19891,422,9714,39783,7
19892,5419,4007,39785,5
19893,3478,9092,39787,7
19894,2936,6514,39789,0
19895,1806,4095,39791,0
19896,4177,9324,39793,0
19897,9156,8335,39795,0
19898,7987,7856,39797,4
19899,3531,2283,39799,4
19900,8114,2747,39801,4
19901,496,6108,39803,10
19902,5298,129,39805,8
19903,6823,6439,39807,6
19904,7942,1607,39809,3
19905,9245,4360,39811,1
19906,583,2058,39813,8
19907,6538,6232,39815,8
19908,2128,5290,39817,5
19909,7332,7507,39819,4
19910,1484,1318,39821,4
19911,3689,3063,39823,1
19912,1635,5253,39825,6
19913,4117,8382,39827,9
19914,2458,5452,39829,9
19915,5230,1540,39831,0
19916,1542,2932,39833,5
19917,5534,5641,39835,10
19918,558,664,39837,6
19919,9931,4303,39839,9
19920,2073,9735,39841,3
19921,6393,7915,39843,1
19922,8623,8226,39845,9
19923,587,5782,39847,2
19924,7584,4651,39849,2
19925,7339,6833,39851,4
19926,8034,5786,39853,2
19927,8028,1710,39855,5
19928,3911,9425,39857,5
19929,6748,6310,39859,4
19930,9502,8243,39861,4
19931,8938,7181,39863,6
19932,7224,6307,39865,4
19933,5330,9960,39867,2
19934,5377,3624,39869,6
19935,1291,3499,39871,3
19936,7179,8332,39873,1
19937,4512,1342,39875,5
19938,3395,4716,39877,2
19939,2200,1780,39879,10
19940,5477,2904,39881,5
19941,3150,1244,39883,7
19942,6716,1711,39885,2
19943,7783,7445,39887,3
19944,6521,2101,39889,3
19945,5522,8075,39891,5
19946,767,1695,39893,7
19947,2494,7608,39895,9
19948,5329,136,39897,0
19949,4201,7102,39899,0
19950,6972,4556,39901,0
19951,4573,6555,39903,8
19952,6208,5687,39905,5
19953,434,7865,39907,2
19954,8901,4278,39909,3
19955,6876,7884,39911,0
19956,1599,5777,39913,10
19957,9517,9555,39915,3
19958,590,8855,39917,8
19959,758,1987,39919,2
19960,4840,1476,39921,8
19961,5602,1619,39923,9
19962,7428,7588,39925,2
19963,854,9937,39927,1
19964,2607,5924,39929,4
19965,9437,1669,39931,4
19966,5297,9295,39933,5
19967,697,144,39935,6
19968,8438,222,39937,2
19969,296,9761,39939,7
19970,5136,3125,39941,5
19971,9473,6646,39943,3
19972,6957,5432,39945,0
19973,437,1520,39947,7
19974,2018,5330,39949,6
19975,4453,9518,39951,8
19976,2288,5589,39953,7
19977,3848,6167,39955,7
19978,1488,4118,39957,6
19979,5522,9379,39959,10
19980,742,8592,39961,10
19981,4314,1889,39963,9
19982,9857,7556,39965,8
19983,3142,9372,39967,2
19984,5215,9594,39969,7
19985,3862,163,39971,4
19986,3943,3982,39973,1
19987,8703,7894,39975,3
19988,3843,7790,39977,9
19989,6419,756,39979,9
19990,3695,9424,39981,4
19991,9195,8274,39983,4
19992,8465,2402,39985,7
19993,3040,6272,39987,8
19994,7626,2021,39989,10
19995,4642,6530,39991,8
19996,6209,6880,39993,10
19997,8053,1767,39995,9
19998,9345,8829,39997,4
19999,2913,3786,39999,10
20000,3458,8894,40001,8
20001,8636,4863,40003,10
20002,4997,2315,40005,4
20003,2324,5374,40007,7
20004,4251,2724,40009,0
20005,1523,7308,40011,5
20006,6034,9141,40013,10
20007,8672,5980,40015,9
20008,8455,8789,40017,7
20009,897,6594,40019,0
20010,5035,7200,40021,2
20011,9608,4434,40023,0
20012,8543,2878,40025,1
20013,6916,4836,40027,9
20014,927,8388,40029,3
20015,5849,9963,40031,9
20016,9500,2667,40033,7
20017,6632,1356,40035,10
20018,6171,4961,40037,1
20019,2293,6210,40039,10
20020,2192,9749,40041,8
20021,4802,7667,40043,4
20022,6866,108,40045,2
20023,8279,1597,40047,2
20024,3292,5843,40049,2
20025,6365,5207,40051,4
20026,8968,52,40053,10
20027,3017,4499,40055,7
20028,6900,4062,40057,6
20029,8325,7536,40059,7
20030,8160,7183,40061,10
20031,7458,5709,40063,2
20032,5680,7750,40065,8
20033,162,2012,40067,7
20034,5208,9487,40069,9
20035,7796,3919,40071,0
20036,5421,2505,40073,6
20037,1786,8581,40075,8
20038,50,2669,40077,7
20039,6960,4034,40079,9
20040,443,1958,40081,0
20041,3616,8424,40083,0
20042,4627,8566,40085,9
20043,9029,6072,40087,0
20044,5155,2171,40089,4
20045,8990,2144,40091,4
20046,2249,7914,40093,5
20047,3276,6900,40095,1
20048,5221,4769,40097,1
20049,6863,6945,40099,9
20050,5781,2403,40101,9
20051,3360,2757,40103,2
20052,9886,8916,40105,4
20053,8487,1095,40107,6
20054,5119,5162,40109,1
20055,1132,5258,40111,10
20056,7892,2879,40113,10
20057,7864,8327,40115,4
20058,25,7901,40117,4
20059,6666,5125,40119,10
20060,3212,3570,40121,9
20061,7759,744,40123,10
20062,9395,752,40125,7
20063,2009,7737,40127,2
20064,7051,6217,40129,5
20065,8716,5052,40131,9
20066,2450,4069,40133,6
20067,7339,7350,40135,1
20068,7221,6771,40137,0
20069,1097,8920,40139,3
20070,4082,7748,40141,3
20071,9737,4694,40143,9
20072,4787,7097,40145,0
20073,8621,7112,40147,5
20074,2275,7140,40149,3
20075,4055,2923,40151,2
20076,6649,5884,40153,5
20077,92,4100,40155,7
20078,8448,8377,40157,8
20079,2768,7573,40159,6
20080,1611,7393,40161,2
20081,4937,9966,40163,0
20082,8566,5976,40165,7
20083,81,8445,40167,8
20084,6110,7716,40169,6
20085,9298,7464,40171,0
20086,9922,9726,40173,7
20087,2981,2060,40175,5
20088,1458,6308,40177,9
20089,9045,1163,40179,0
20090,9055,2849,40181,8
20091,9123,6113,40183,4
20092,8646,1822,40185,9
20093,3681,9637,40187,0
20094,7365,1385,40189,5
20095,2034,5774,40191,2
20096,2874,4558,40193,9
20097,7961,9250,40195,6
20098,6214,7951,40197,5
20099,7082,2319,40199,3
20100,5562,4903,40201,9
20101,7697,2589,40203,7
20102,9350,5147,40205,1
20103,7741,8151,40207,10
20104,9645,3419,40209,8
20105,26,2441,40211,5
20106,9416,1845,40213,0
20107,8644,8796,40215,5
20108,6290,1651,40217,1
20109,9017,8743,40219,8
20110,815,1354,40221,10
20111,6999,7804,40223,0
20112,8449,7490,40225,9
20113,7022,3337,40227,8
20114,7281,5751,40229,8
20115,5444,9360,40231,2
20116,5602,6514,40233,5
20117,8379,2455,40235,10
20118,4542,9081,40237,0
20119,1210,609,40239,8
20120,4947,4935,40241,2
20121,9586,5831,40243,4
20122,3059,868,40245,7
20123,1010,8173,40247,0
20124,7370,8346,40249,6
20125,3338,4371,40251,7
20126,9031,3395,40253,6
20127,6488,4562,40255,9
20128,6601,2374,40257,5
20129,6448,2595,40259,9
20130,3877,4531,40261,4
20131,689,1654,40263,4
20132,4645,9955,40265,8
20133,8843,2609,40267,0
20134,474,5311,40269,3
20135,4436,9284,40271,8
20136,9751,8577,40273,6
20137,7807,3358,40275,5
20138,1118,6025,40277,4
20139,7140,9921,40279,7
20140,19,3967,40281,10
20141,6437,866,40283,2
20142,7686,1497,40285,10
20143,3267,2669,40287,9
20144,5728,4559,40289,0
20145,7849,1752,40291,3
20146,7812,9514,40293,6
20147,1156,204,40295,10
20148,9120,8795,40297,10
20149,1783,4884,40299,6
20150,7257,1799,40301,2
20151,1794,1363,40303,1
20152,4972,1618,40305,1
20153,8881,9772,40307,8
20154,7095,9686,40309,4
20155,3386,8151,40311,3
20156,3008,34,40313,4
20157,5768,6381,40315,1
20158,5062,8217,40317,0
20159,630,9460,40319,6
20160,3135,3294,40321,1
20161,9967,3051,40323,10
20162,4823,7951,40325,9
20163,8564,8817,40327,3
20164,436,6564,40329,4
20165,2621,6432,40331,7
20166,1358,3785,40333,8
20167,780,5492,40335,3
20168,4444,7141,40337,8
20169,3366,1434,40339,6
20170,9267,3736,40341,2
20171,1997,9178,40343,6
20172,5593,2612,40345,7
20173,8,2391,40347,7
20174,2589,7301,40349,8
20175,6361,6656,40351,6
20176,3497,5752,40353,0
20177,4542,1642,40355,0
20178,6315,203,40357,3
20179,6374,4887,40359,4
20180,6983,6141,40361,1
20181,3739,2945,40363,6
20182,1845,6351,40365,9
20183,7056,7659,40367,9
20184,9907,7378,40369,6
20185,7763,6445,40371,3
20186,1689,5996,40373,9
20187,9333,9938,40375,4
20188,329,5579,40377,6
20189,5345,8375,40379,1
20190,8969,1552,40381,3
20191,6032,9536,40383,9
20192,7673,4801,40385,5
20193,399,3474,40387,3
20194,4502,5255,40389,7
20195,3929,3174,40391,4
20196,8927,9755,40393,4
20197,7955,2563,40395,0
20198,1982,441,40397,6
20199,1262,2274,40399,4
20200,8420,7427,40401,1
20201,9644,7665,40403,3
20202,5393,7756,40405,3
20203,589,6915,40407,1
20204,6383,1471,40409,8
20205,995,2200,40411,4
20206,1855,3216,40413,7
20207,5379,4568,40415,9
20208,6543,4168,40417,1
20209,6668,4283,40419,2
20210,588,9374,40421,10
20211,6529,6692,40423,9
20212,4505,3011,40425,10
20213,8268,2261,40427,10
20214,2462,4426,40429,1
20215,4475,1470,40431,8
20216,1486,5312,40433,9
20217,658,1587,40435,1
20218,9915,5829,40437,3
20219,9524,1914,40439,4
20220,3312,9789,40441,8
20221,9561,7879,40443,6
20222,5036,6399,40445,7
20223,681,6779,40447,2
20224,2935,624,40449,4
20225,4118,3764,40451,9
20226,6922,9249,40453,2
20227,3716,9065,40455,0
20228,1410,1514,40457,6
20229,275,5326,40459,7
20230,1327,8443,40461,6
20231,7032,619,40463,3
20232,2174,7409,40465,6
20233,9242,5694,40467,3
20234,8374,2073,40469,6
20235,5005,3886,40471,8
20236,9217,9604,40473,6
20237,6707,4451,40475,0
20238,3399,2329,40477,4
20239,6423,6068,40479,6
20240,8619,6446,40481,3
20241,1148,4197,40483,9
20242,4179,8649,40485,4
20243,6699,6854,40487,6
20244,754,7626,40489,9
20245,6750,6699,40491,7
20246,4,7501,40493,0
20247,1663,2797,40495,0
20248,4912,82,40497,1
20249,3680,2871,40499,7
20250,1983,1440,40501,0
20251,7864,2065,40503,2
20252,3980,1019,40505,3
20253,8829,3239,40507,7
20254,6563,8269,40509,0
20255,7979,150,40511,9
20256,485,1221,40513,8
20257,5879,3603,40515,10
20258,1316,257,40517,1
20259,706,7949,40519,8
20260,9227,5330,40521,3
20261,9122,1970,40523,5
20262,6581,6873,40525,6
20263,8513,4449,40527,3
20264,1342,9328,40529,4
20265,3127,2057,40531,7
20266,8990,2219,40533,6
20267,2641,90,40535,0
20268,8072,1817,40537,1
20269,6378,3746,40539,0
20270,6064,2031,40541,10
20271,7538,3045,40543,8
20272,9352,5648,40545,0
20273,6378,2486,40547,3
20274,5336,5112,40549,4
20275,8437,1114,40551,1
20276,915,3635,40553,1
20277,9713,1010,40555,9
20278,1705,62,40557,4
20279,3236,2894,40559,10
20280,2141,6209,40561,1
20281,9893,7881,40563,2
20282,4441,4745,40565,3
20283,885,6683,40567,4
20284,1725,3161,40569,1
20285,8227,2541,40571,1
20286,3625,4661,40573,10
20287,8959,4334,40575,6
20288,8760,5927,40577,8
20289,8168,7874,40579,0
20290,5109,8656,40581,2
20291,9670,8261,40583,9
20292,8405,6471,40585,1
20293,870,3277,40587,0
20294,1503,189,40589,0
20295,9028,2972,40591,0
20296,8736,648,40593,9
20297,8741,6221,40595,6
20298,4704,9246,40597,8
20299,9185,5808,40599,1
20300,5332,3990,40601,4
20301,3110,4896,40603,7
20302,4322,2484,40605,0
20303,1861,1687,40607,0
20304,396,6928,40609,9
20305,7848,5283,40611,8
20306,4447,2286,40613,4
20307,5893,3334,40615,5
20308,9472,9074,40617,2
20309,8536,5589,40619,6
20310,8512,8377,40621,5
20311,7577,4896,40623,2
20312,4270,5385,40625,8
20313,4744,5806,40627,6
20314,4453,1010,40629,8
20315,5006,1232,40631,7
20316,6270,7003,40633,8
20317,1348,8401,40635,7
20318,3232,9239,40637,1
20319,4636,4511,40639,0
20320,5954,2121,40641,9
20321,8560,1396,40643,5
20322,4710,4645,40645,3
20323,464,4669,40647,4
20324,8536,4724,40649,3
20325,7012,9622,40651,2
20326,3864,4462,40653,4
20327,9570,1916,40655,10
20328,8842,5597,40657,6
20329,8096,419,40659,1
20330,6971,6166,40661,7
20331,8574,7407,40663,6
20332,5709,909,40665,8
20333,765,5565,40667,5
20334,1406,4206,40669,5
20335,4905,6391,40671,0
20336,6362,7224,40673,5
20337,3766,8049,40675,2
20338,6526,8114,40677,7
20339,3175,8667,40679,3
20340,3189,8430,40681,2
20341,1120,9891,40683,9
20342,7504,6813,40685,9
20343,1832,1157,40687,8
20344,1804,7145,40689,5
20345,8028,8373,40691,1
20346,1561,6421,40693,10
20347,3181,7208,40695,2
20348,5731,1186,40697,7
20349,4477,1460,40699,0
20350,5913,6940,40701,4
20351,1313,112,40703,8
20352,3557,3803,40705,2
20353,1840,8906,40707,7
20354,5657,4030,40709,2
20355,4041,4028,40711,0
20356,4736,805,40713,0
20357,7467,347,40715,7
20358,8876,5408,40717,7
20359,9950,326,40719,3
20360,752,1447,40721,7
20361,7469,4188,40723,2
20362,1857,1510,40725,5
20363,8015,1784,40727,9
20364,2945,8149,40729,3
20365,6473,3593,40731,10
20366,2738,6125,40733,4
20367,2893,6113,40735,8
20368,5821,1457,40737,8
20369,4534,9239,40739,10
20370,747,4104,40741,6
20371,2636,9953,40743,10
20372,7538,7744,40745,1
20373,2151,7507,40747,3
20374,4694,5127,40749,0
20375,9667,5453,40751,9
20376,790,6509,40753,1
20377,5371,3871,40755,8
20378,857,814,40757,7
20379,1263,7684,40759,0
20380,2186,2041,40761,8
20381,3236,6441,40763,5
20382,4334,2989,40765,7
20383,6314,5251,40767,6
20384,3754,9941,40769,0
20385,8940,9008,40771,6
20386,1594,1027,40773,2
20387,8928,5961,40775,2
20388,6495,8617,40777,9
20389,2486,6363,40779,3
20390,3521,5492,40781,4
20391,7967,7021,40783,7
20392,5077,2821,40785,5
20393,9085,6057,40787,2
20394,1845,3871,40789,8
20395,4504,4239,40791,7
20396,3911,3629,40793,10
20397,8468,8288,40795,2
20398,3851,4886,40797,10
20399,4551,4852,40799,0
20400,4399,9336,40801,9
20401,4004,8516,40803,9
20402,1539,9539,40805,4
20403,5451,7786,40807,0
20404,4752,3804,40809,3
20405,2835,8810,40811,5
20406,9877,3553,40813,2
20407,3156,4475,40815,5
20408,6958,102,40817,7
20409,1058,5322,40819,4
20410,3157,7211,40821,2
20411,9462,8217,40823,10
20412,5288,5550,40825,3
20413,8516,9686,40827,9
20414,1304,93,40829,0
20415,4736,8811,40831,7
20416,7817,5371,40833,3
20417,9873,613,40835,7
20418,218,927,40837,3
20419,5045,7485,40839,3
20420,5115,6081,40841,4
20421,7249,7240,40843,4
20422,7914,7769,40845,9
20423,5189,125,40847,5
20424,5594,1,40849,5
20425,7290,5480,40851,2
20426,6928,2547,40853,9
20427,76,3648,40855,9
20428,5202,2440,40857,8
20429,6854,2836,40859,6
20430,5027,4373,40861,9
20431,2963,8716,40863,2
20432,8271,7731,40865,7
20433,5882,9098,40867,3
20434,541,526,40869,6
20435,489,1665,40871,9
20436,9757,9121,40873,10
20437,9870,5650,40875,10
20438,6203,9462,40877,7
20439,4749,2146,40879,9
20440,2430,6775,40881,8
20441,2681,4098,40883,10
20442,9716,3018,40885,5
20443,6602,6320,40887,0
20444,7928,3355,40889,9
20445,7205,5422,40891,2
20446,6793,4080,40893,1
20447,2388,8620,40895,0
20448,5920,1629,40897,9
20449,6595,5271,40899,1
20450,6704,199,40901,3
20451,9923,8554,40903,6
20452,3018,91,40905,6
20453,3641,829,40907,4
20454,6801,5878,40909,9
20455,5670,3504,40911,3
20456,837,1701,40913,5
20457,2028,6615,40915,10
20458,7805,4182,40917,8
20459,6535,5986,40919,2
20460,4899,6104,40921,5
20461,5816,9828,40923,0
20462,1761,1062,40925,3
20463,3195,7014,40927,0
20464,8028,4526,40929,2
20465,1652,3770,40931,8
20466,6131,9472,40933,9
20467,8936,1669,40935,6
20468,9821,1770,40937,6
20469,8922,5121,40939,2
20470,9986,4350,40941,5
20471,4627,7522,40943,10
20472,9413,5502,40945,10
20473,2997,7188,40947,7
20474,4478,8084,40949,10
20475,7026,3690,40951,5
20476,9618,754,40953,3
20477,1804,8037,40955,4
20478,5001,7873,40957,8
20479,9422,7404,40959,0
20480,8398,9487,40961,7
20481,8510,1526,40963,2
20482,4101,2275,40965,2
20483,5133,3762,40967,2
20484,4478,6224,40969,9
20485,8898,1324,40971,7
20486,3717,3470,40973,2
20487,8406,7330,40975,3
20488,7926,8384,40977,9
