whishlist_id,user_id,product_id,date_added
25409,4509,9068,125409
25410,1247,6725,125410
25411,1720,6064,125411
25412,9622,6560,125412
25413,643,3382,125413
25414,1047,5502,125414
25415,8932,3753,125415
25416,6031,2041,125416
25417,6029,2457,125417
25418,762,5662,125418
25419,9481,3881,125419
25420,6221,3520,125420
25421,3667,8827,125421
25422,1579,7457,125422
25423,3977,4928,125423
25424,7484,2438,125424
25425,1594,5529,125425
25426,3885,7562,125426
25427,1845,5090,125427
25428,8623,6509,125428
25429,3701,1368,125429
25430,9373,5539,125430
25431,13,2980,125431
25432,9034,1835,125432
25433,1694,4185,125433
25434,4684,9749,125434
25435,3898,9790,125435
25436,6903,3531,125436
25437,639,9855,125437
25438,4783,8953,125438
25439,563,350,125439
25440,5998,6693,125440
25441,6714,1673,125441
25442,5242,1152,125442
25443,5115,2688,125443
25444,9482,964,125444
25445,6033,2751,125445
25446,3493,4752,125446
25447,7111,1036,125447
25448,4469,9961,125448
25449,3021,2909,125449
25450,3363,8593,125450
25451,1339,8299,125451
25452,1287,8463,125452
25453,3504,7721,125453
25454,6003,6913,125454
25455,5256,6487,125455
25456,820,8272,125456
25457,3027,9503,125457
25458,36,1710,125458
25459,5216,1452,125459
25460,5874,9634,125460
25461,2888,1793,125461
25462,3579,8492,125462
25463,9234,7201,125463
25464,5197,2636,125464
25465,2308,615,125465
25466,5286,140,125466
25467,4139,2261,125467
25468,4027,7765,125468
25469,6389,6782,125469
25470,8464,2493,125470
25471,2920,4047,125471
25472,6046,5810,125472
25473,1672,4988,125473
25474,5626,1504,125474
25475,4911,5071,125475
25476,3724,4406,125476
25477,8316,8677,125477
25478,5364,5583,125478
25479,1228,8145,125479
25480,4519,7833,125480
25481,366,3897,125481
25482,1221,6112,125482
25483,7076,5571,125483
25484,9822,6286,125484
25485,2871,8490,125485
25486,2287,7579,125486
25487,2747,8364,125487
25488,9593,2789,125488
25489,5599,2060,125489
25490,1023,7527,125490
25491,4160,9919,125491
25492,7208,3242,125492
25493,3553,6028,125493
25494,6232,8700,125494
25495,5025,8234,125495
25496,6628,4949,125496
25497,8408,7018,125497
25498,4607,6689,125498
25499,6322,590,125499
25500,6741,3736,125500
25501,1960,8657,125501
25502,3085,9493,125502
25503,1995,511,125503
25504,888,401,125504
25505,9050,9527,125505
25506,1713,5068,125506
25507,8569,7897,125507
25508,5332,2445,125508
25509,3185,1085,125509
25510,2086,5909,125510
25511,222,7501,125511
25512,9035,3756,125512
25513,3660,1245,125513
25514,7,6496,125514
25515,3943,261,125515
25516,2767,3514,125516
25517,6642,3785,125517
25518,3756,7242,125518
25519,5678,8862,125519
25520,3942,1951,125520
25521,3834,9826,125521
25522,6360,148,125522
25523,8515,9729,125523
25524,1129,1434,125524
25525,3027,7741,125525
25526,7951,8818,125526
25527,3616,4525,125527
25528,2397,3536,125528
25529,90,7322,125529
25530,7297,8176,125530
25531,7366,3716,125531
25532,1834,3823,125532
25533,4283,7303,125533
25534,1448,7381,125534
25535,7434,1549,125535
25536,1342,7021,125536
25537,8861,6060,125537
25538,9091,9333,125538
25539,8826,8925,125539
25540,6332,7422,125540
25541,3222,5055,125541
25542,520,7252,125542
25543,8902,1132,125543
25544,6236,4077,125544
25545,3043,8848,125545
25546,8902,5393,125546
25547,669,4273,125547
25548,9428,2425,125548
25549,781,3625,125549
25550,5409,2229,125550
25551,6449,624,125551
25552,9715,6130,125552
25553,3699,9938,125553
25554,625,2016,125554
25555,5264,2876,125555
25556,7781,9599,125556
25557,7755,5436,125557
25558,7626,8173,125558
25559,8235,390,125559
25560,8084,2796,125560
25561,2636,5277,125561
25562,9687,2234,125562
25563,6179,330,125563
25564,7371,5798,125564
25565,4644,7556,125565
25566,8750,6376,125566
25567,8080,8121,125567
25568,5246,8990,125568
25569,5117,6391,125569
25570,4443,9099,125570
25571,6651,5858,125571
25572,3825,6361,125572
25573,2068,9182,125573
25574,4089,5805,125574
25575,8810,9195,125575
25576,9335,6665,125576
25577,4697,3801,125577
25578,7342,7574,125578
25579,4995,3194,125579
25580,4315,4696,125580
25581,8766,2817,125581
25582,5265,8578,125582
25583,1195,2165,125583
25584,8100,9470,125584
25585,9282,3704,125585
25586,3757,2621,125586
25587,8844,9210,125587
25588,2329,842,125588
25589,4886,9494,125589
25590,2110,501,125590
25591,8566,7160,125591
25592,6693,5245,125592
25593,1094,618,125593
25594,4247,7029,125594
25595,5610,4085,125595
25596,2833,4216,125596
25597,1650,5762,125597
25598,5299,4610,125598
25599,4495,9105,125599
25600,8018,6888,125600
25601,8571,6581,125601
25602,2178,4149,125602
25603,9365,7036,125603
25604,197,2207,125604
25605,8989,1306,125605
25606,5786,2415,125606
25607,9703,763,125607
25608,5698,3245,125608
25609,2169,8016,125609
25610,7268,903,125610
25611,7111,9369,125611
25612,6905,2327,125612
25613,8822,606,125613
25614,2930,6432,125614
25615,8787,3612,125615
25616,6193,7818,125616
25617,1253,1451,125617
25618,7319,6897,125618
25619,5009,8352,125619
25620,5065,6717,125620
25621,4952,5044,125621
25622,147,8046,125622
25623,3693,7494,125623
25624,7628,4137,125624
25625,8457,6144,125625
25626,7903,3653,125626
25627,5802,6074,125627
25628,9751,5352,125628
25629,1787,3451,125629
25630,5093,9353,125630
25631,1629,3378,125631
25632,9395,9259,125632
25633,3381,122,125633
25634,6750,2990,125634
25635,3322,9532,125635
25636,3090,3055,125636
25637,7690,7646,125637
25638,1016,9281,125638
25639,8362,2743,125639
25640,8413,7156,125640
25641,5174,7548,125641
25642,4448,5902,125642
25643,1736,8862,125643
25644,6593,8379,125644
25645,9994,5356,125645
25646,4911,4858,125646
25647,3689,2723,125647
25648,6904,9548,125648
25649,9317,2914,125649
25650,8888,9289,125650
25651,7257,1150,125651
25652,6294,5812,125652
25653,8363,2889,125653
25654,844,6525,125654
25655,5186,1144,125655
25656,2271,4222,125656
25657,2845,5689,125657
25658,3200,2091,125658
25659,6636,9115,125659
25660,2476,2309,125660
25661,9145,5986,125661
25662,6428,5003,125662
25663,4166,2660,125663
25664,3030,261,125664
25665,5673,2022,125665
25666,3210,1076,125666
25667,998,1893,125667
25668,4069,913,125668
25669,3972,8196,125669
25670,9292,3418,125670
25671,8093,4385,125671
25672,2945,5601,125672
25673,1327,8735,125673
25674,5265,171,125674
25675,9357,9687,125675
25676,7857,3775,125676
25677,4602,8066,125677
25678,9965,1219,125678
25679,4015,6075,125679
25680,224,8866,125680
25681,7918,3817,125681
25682,6034,3565,125682
25683,6403,5504,125683
25684,7632,7230,125684
25685,6059,7325,125685
25686,7982,859,125686
25687,3404,4403,125687
25688,3580,4741,125688
25689,2968,1062,125689
25690,398,7182,125690
25691,499,3665,125691
25692,3883,3447,125692
25693,1136,7850,125693
25694,4231,2979,125694
25695,5600,238,125695
25696,3140,3185,125696
25697,5159,5721,125697
25698,4585,578,125698
25699,7926,6259,125699
25700,2933,4131,125700
25701,6408,1941,125701
25702,3160,5993,125702
25703,7726,2052,125703
25704,8950,6890,125704
25705,809,9982,125705
25706,5370,5478,125706
25707,2875,4581,125707
25708,9783,4796,125708
25709,4951,6480,125709
25710,9120,8189,125710
25711,3765,3887,125711
25712,802,3672,125712
25713,2472,3731,125713
25714,6772,8585,125714
25715,8100,6963,125715
25716,5845,3685,125716
25717,1214,9726,125717
25718,8146,360,125718
25719,4826,4329,125719
25720,3402,5433,125720
25721,7838,8202,125721
25722,1763,9426,125722
25723,4400,6324,125723
25724,1032,8828,125724
25725,7601,366,125725
25726,6541,998,125726
25727,5343,5238,125727
25728,611,8395,125728
25729,475,5393,125729
25730,7457,550,125730
25731,7016,1672,125731
25732,9485,2703,125732
25733,3446,3707,125733
25734,2599,1773,125734
25735,916,8854,125735
25736,7308,3006,125736
25737,9841,1740,125737
25738,4041,4577,125738
25739,3558,2372,125739
25740,3578,5086,125740
25741,8473,4717,125741
25742,8239,5307,125742
25743,714,8721,125743
25744,6911,9625,125744
25745,6348,9932,125745
25746,6434,9552,125746
25747,8411,5983,125747
25748,6719,1492,125748
25749,4854,379,125749
25750,4137,7601,125750
25751,5996,9985,125751
25752,7648,8818,125752
25753,6631,0,125753
25754,3910,7754,125754
25755,4420,3967,125755
25756,8670,2459,125756
25757,1440,6434,125757
25758,1488,678,125758
25759,3159,8637,125759
25760,5571,3690,125760
25761,6745,2070,125761
25762,9505,7940,125762
25763,3574,4895,125763
25764,6567,9721,125764
25765,761,9102,125765
25766,1537,9923,125766
25767,4975,8677,125767
25768,7685,2717,125768
25769,9824,4971,125769
25770,7083,212,125770
25771,9388,7753,125771
25772,9203,7644,125772
25773,8594,7967,125773
25774,8579,8608,125774
25775,8841,7926,125775
25776,8465,9695,125776
25777,837,9077,125777
25778,8124,27,125778
25779,8179,3599,125779
25780,8242,1569,125780
25781,2915,3082,125781
25782,9696,9531,125782
25783,8528,8557,125783
25784,1758,1881,125784
25785,9914,8734,125785
25786,8478,3462,125786
25787,265,8761,125787
25788,9376,1240,125788
25789,2408,2387,125789
25790,7641,7622,125790
25791,9327,4097,125791
25792,8982,9375,125792
25793,1183,4703,125793
25794,7266,2526,125794
25795,1548,1392,125795
25796,874,6386,125796
25797,2530,6600,125797
25798,5550,6261,125798
25799,4473,4008,125799
25800,5212,4905,125800
25801,8542,3517,125801
25802,3249,5234,125802
25803,3973,7188,125803
25804,3733,6747,125804
25805,1633,3497,125805
25806,241,7265,125806
25807,3230,4683,125807
25808,1790,9370,125808
25809,6556,9119,125809
25810,4692,6183,125810
25811,6224,462,125811
25812,9772,7486,125812
25813,1655,3489,125813
25814,62,4620,125814
25815,1290,4944,125815
25816,3557,5861,125816
25817,6110,8631,125817
25818,1205,6994,125818
25819,3787,2661,125819
25820,4255,6205,125820
25821,9023,438,125821
25822,2907,579,125822
25823,9544,6151,125823
25824,6325,7809,125824
25825,8198,6983,125825
25826,4454,4248,125826
25827,479,4041,125827
25828,2876,2613,125828
25829,2993,8383,125829
25830,7099,4732,125830
25831,3261,2647,125831
25832,857,8023,125832
25833,7245,3804,125833
25834,7315,420,125834
25835,6396,3350,125835
25836,7674,5553,125836
25837,1538,9970,125837
25838,5245,3583,125838
25839,3548,9079,125839
25840,2232,4971,125840
25841,9234,6371,125841
25842,1668,9501,125842
25843,3854,2526,125843
25844,4066,491,125844
25845,8243,6026,125845
25846,1821,125,125846
25847,3513,1264,125847
25848,4508,2335,125848
25849,3275,6296,125849
25850,2340,4844,125850
25851,918,3468,125851
25852,6930,9352,125852
25853,4802,1235,125853
25854,8520,1431,125854
25855,8023,3372,125855
25856,5440,9858,125856
25857,6110,4598,125857
25858,438,7255,125858
25859,8087,255,125859
25860,2865,5806,125860
25861,7358,8782,125861
25862,3587,6518,125862
25863,8897,6937,125863
25864,2105,2041,125864
25865,1293,1498,125865
25866,5631,478,125866
25867,9514,7856,125867
25868,3711,7595,125868
25869,1906,6700,125869
25870,2639,219,125870
25871,580,3547,125871
25872,3204,2318,125872
25873,7529,479,125873
25874,1702,4041,125874
25875,5965,120,125875
25876,5143,1047,125876
25877,1593,4647,125877
25878,4521,6101,125878
25879,6116,7907,125879
25880,5301,6653,125880
25881,6473,5408,125881
25882,331,1234,125882
25883,7930,1466,125883
25884,541,4587,125884
25885,7427,1779,125885
25886,5538,6678,125886
25887,5624,5327,125887
25888,8414,3737,125888
25889,5518,2121,125889
25890,2385,2159,125890
25891,625,5955,125891
25892,4996,6888,125892
25893,2927,8382,125893
25894,37,5042,125894
25895,2894,4093,125895
25896,523,7915,125896
25897,5030,7164,125897
25898,3276,2704,125898
25899,4988,2996,125899
25900,6757,9813,125900
25901,6035,9515,125901
25902,556,5228,125902
25903,2134,3516,125903
25904,732,3624,125904
25905,5228,8488,125905
25906,9986,9373,125906
25907,1019,5214,125907
25908,8173,8002,125908
25909,9842,894,125909
25910,3609,213,125910
25911,9681,5903,125911
25912,2497,2677,125912
25913,4363,5491,125913
25914,1214,8642,125914
25915,1327,9183,125915
25916,5901,6091,125916
25917,6935,339,125917
25918,488,6138,125918
25919,5188,6759,125919
25920,7361,8005,125920
25921,2009,3208,125921
25922,4109,3704,125922
25923,2250,405,125923
25924,4426,747,125924
25925,3557,8916,125925
25926,8980,3899,125926
25927,5586,3984,125927
25928,3229,2015,125928
25929,9883,6161,125929
25930,8112,2399,125930
25931,9014,8756,125931
25932,9060,7977,125932
25933,9400,3012,125933
25934,426,2885,125934
25935,6475,944,125935
25936,8781,1631,125936
25937,9989,288,125937
25938,2470,2447,125938
25939,7662,6413,125939
25940,9643,2533,125940
25941,3815,2413,125941
25942,7245,9734,125942
25943,1010,183,125943
25944,9923,1529,125944
25945,7787,3038,125945
25946,5573,1175,125946
25947,6908,8537,125947
25948,1759,8546,125948
25949,2135,7367,125949
25950,7951,1171,125950
25951,1707,5528,125951
25952,8350,7750,125952
25953,7710,8965,125953
25954,5068,4760,125954
25955,5337,9584,125955
25956,4618,3309,125956
25957,9767,318,125957
25958,83,5959,125958
25959,6599,2763,125959
25960,7031,8250,125960
25961,5526,1507,125961
25962,1263,870,125962
25963,3142,4115,125963
25964,6249,2616,125964
25965,2247,7004,125965
25966,6115,6506,125966
25967,9601,6698,125967
25968,2602,1266,125968
25969,264,1792,125969
25970,1812,1065,125970
25971,5867,6422,125971
25972,2996,7849,125972
25973,1332,3508,125973
25974,6532,1157,125974
25975,3743,7364,125975
25976,5418,9446,125976
25977,4226,9366,125977
25978,9856,8070,125978
25979,3738,7810,125979
25980,2181,1090,125980
25981,6073,5416,125981
25982,8707,135,125982
25983,8524,4238,125983
25984,7263,3344,125984
25985,7721,7411,125985
25986,9884,3362,125986
25987,3121,5479,125987
25988,2257,1752,125988
25989,5193,4794,125989
25990,6484,7895,125990
25991,7918,4010,125991
25992,2114,8216,125992
25993,3854,9780,125993
25994,4867,5206,125994
25995,8498,9879,125995
25996,8520,4068,125996
25997,4736,9906,125997
25998,7734,6802,125998
25999,3065,5778,125999
26000,8149,2016,126000
26001,7148,5923,126001
26002,6575,3976,126002
26003,3354,9708,126003
26004,5171,278,126004
26005,1964,4619,126005
26006,7983,5699,126006
26007,4029,1289,126007
26008,4679,2848,126008
26009,8745,7110,126009
26010,3354,2856,126010
26011,2847,6886,126011
26012,1778,544,126012
26013,3193,9277,126013
26014,1726,9250,126014
26015,6733,1726,126015
26016,2170,8743,126016
26017,2879,721,126017
26018,4555,4731,126018
26019,9061,9172,126019
26020,8982,7354,126020
26021,6672,6608,126021
26022,7204,7438,126022
26023,4173,9009,126023
26024,659,1549,126024
26025,3689,4981,126025
26026,8246,9660,126026
26027,2889,9461,126027
26028,3103,9592,126028
26029,1372,7292,126029
26030,8607,8690,126030
26031,1706,118,126031
26032,6868,6645,126032
26033,8744,9326,126033
26034,1738,6936,126034
26035,4199,1454,126035
26036,6728,8558,126036
26037,2594,3147,126037
26038,1819,5777,126038
26039,395,1684,126039
26040,3866,8858,126040
26041,4544,9537,126041
26042,5692,8176,126042
26043,6064,4521,126043
26044,8398,9683,126044
26045,5647,4258,126045
26046,7271,5327,126046
26047,1712,1010,126047
26048,868,8603,126048
26049,1884,7514,126049
26050,7548,4389,126050
26051,5475,5654,126051
26052,7970,3917,126052
26053,1461,8063,126053
26054,2689,4313,126054
26055,4787,5351,126055
26056,6905,1431,126056
26057,968,4108,126057
26058,6080,4112,126058
26059,904,3945,126059
26060,8179,1604,126060
26061,8804,9737,126061
26062,5881,9921,126062
26063,1479,8536,126063
26064,8383,1615,126064
26065,7961,7605,126065
26066,7938,7316,126066
26067,7412,7711,126067
26068,9569,5975,126068
26069,1993,9823,126069
26070,8140,6436,126070
26071,6331,5575,126071
26072,9653,4962,126072
26073,432,7779,126073
26074,3147,3998,126074
26075,6752,7425,126075
26076,9123,6101,126076
26077,4561,3066,126077
26078,4235,293,126078
26079,6955,6713,126079
26080,1169,8585,126080
26081,8910,4523,126081
26082,1055,1105,126082
26083,8949,263,126083
26084,3601,7865,126084
26085,6325,3839,126085
26086,1038,3248,126086
26087,1994,1763,126087
26088,8957,7639,126088
26089,3808,1983,126089
26090,2755,9551,126090
26091,7997,8408,126091
26092,101,5201,126092
26093,1993,9480,126093
26094,5442,263,126094
26095,43,7275,126095
26096,8661,9618,126096
26097,7321,4114,126097
26098,4543,3948,126098
26099,7647,604,126099
26100,2533,8036,126100
26101,8703,4565,126101
26102,9413,8273,126102
26103,9689,7044,126103
26104,1182,9528,126104
26105,9623,2473,126105
26106,77,3200,126106
26107,1214,1052,126107
26108,184,4676,126108
26109,5036,411,126109
26110,9605,6603,126110
26111,5770,2317,126111
26112,4116,6673,126112
26113,4819,9003,126113
26114,6168,3615,126114
26115,6554,5758,126115
26116,2578,6796,126116
26117,3698,405,126117
26118,2912,918,126118
26119,3224,8514,126119
26120,1945,9188,126120
26121,5271,7279,126121
26122,6983,57,126122
26123,9119,4202,126123
26124,5277,5661,126124
26125,7320,117,126125
26126,5003,6205,126126
26127,4950,2062,126127
26128,7236,8625,126128
26129,187,5136,126129
26130,6290,8921,126130
26131,8927,9765,126131
26132,3751,5690,126132
26133,6,263,126133
26134,8743,7126,126134
26135,3091,8715,126135
26136,7358,3421,126136
26137,1417,6589,126137
26138,7181,7571,126138
26139,6178,8810,126139
26140,9223,6178,126140
26141,3529,5075,126141
26142,2573,1642,126142
26143,9661,5131,126143
26144,5658,4107,126144
26145,3867,1252,126145
26146,9397,5903,126146
26147,72,3109,126147
26148,6477,7852,126148
26149,7694,5800,126149
26150,3194,15,126150
26151,5015,8103,126151
26152,3751,8497,126152
26153,2833,4422,126153
26154,6567,7650,126154
26155,8896,7035,126155
26156,2172,4785,126156
26157,5499,368,126157
26158,5291,466,126158
26159,1807,5105,126159
26160,5732,4812,126160
26161,161,3350,126161
26162,7080,2,126162
26163,4780,5191,126163
26164,3291,9206,126164
26165,8007,7983,126165
26166,1573,9068,126166
26167,3295,3411,126167
26168,1246,9143,126168
26169,8434,5117,126169
26170,5703,4019,126170
26171,8485,6197,126171
26172,2799,35,126172
26173,7150,2465,126173
26174,9359,1281,126174
26175,1354,529,126175
26176,8895,8385,126176
26177,6323,4459,126177
26178,8850,4045,126178
26179,4403,8866,126179
26180,8020,6054,126180
26181,3513,7517,126181
26182,179,9734,126182
26183,149,3134,126183
26184,3119,6645,126184
26185,1786,8532,126185
26186,3957,9547,126186
26187,1788,956,126187
26188,1507,2281,126188
26189,6080,4556,126189
26190,3821,1106,126190
26191,8930,2375,126191
26192,4863,5037,126192
26193,8945,132,126193
26194,9821,9396,126194
26195,2843,4432,126195
26196,7128,5409,126196
26197,8379,2691,126197
26198,8594,964,126198
26199,8929,7523,126199
26200,2587,2119,126200
26201,3855,638,126201
26202,610,5715,126202
26203,116,9348,126203
26204,9097,9965,126204
26205,1564,1520,126205
26206,9236,4850,126206
26207,7556,2587,126207
26208,4203,41,126208
26209,6976,4045,126209
26210,284,13,126210
26211,6768,8262,126211
26212,2971,8834,126212
26213,238,7019,126213
26214,2445,8157,126214
26215,6945,4827,126215
26216,5440,2319,126216
26217,5046,5712,126217
26218,5984,4373,126218
26219,4995,4542,126219
26220,2444,5349,126220
26221,1771,1701,126221
26222,8310,4702,126222
26223,1926,7463,126223
26224,5570,9227,126224
26225,8151,7646,126225
26226,8683,8337,126226
26227,4722,2458,126227
26228,9925,3033,126228
26229,2370,7063,126229
26230,7310,4461,126230
26231,7504,3619,126231
26232,1766,10,126232
26233,2810,4219,126233
26234,291,5331,126234
26235,8909,3868,126235
26236,5296,3774,126236
26237,7366,2424,126237
26238,8944,381,126238
26239,217,4048,126239
26240,9723,2672,126240
26241,7095,4630,126241
26242,3591,6813,126242
26243,6060,7079,126243
26244,6,7664,126244
26245,8224,1902,126245
26246,9080,174,126246
26247,8578,9547,126247
26248,9435,5734,126248
26249,2671,1046,126249
26250,9972,4320,126250
26251,2539,3825,126251
26252,5205,2481,126252
26253,55,4301,126253
26254,6999,964,126254
26255,3542,299,126255
26256,2447,1695,126256
26257,9317,2124,126257
26258,658,931,126258
26259,2609,2929,126259
26260,4120,5052,126260
26261,8042,6091,126261
26262,2566,8596,126262
26263,8873,5913,126263
26264,5338,6347,126264
26265,1176,4035,126265
26266,7788,4809,126266
26267,7768,3821,126267
26268,400,6119,126268
26269,3945,2998,126269
26270,8267,1207,126270
26271,8597,6303,126271
26272,4217,4407,126272
26273,6084,8120,126273
26274,9986,4984,126274
26275,794,5292,126275
26276,1251,2486,126276
26277,312,4471,126277
26278,4440,3462,126278
26279,8431,2141,126279
26280,721,3089,126280
26281,3885,1739,126281
26282,4226,5602,126282
26283,2952,9197,126283
26284,3309,7560,126284
26285,1162,7195,126285
26286,4531,5669,126286
26287,699,8351,126287
26288,6733,7566,126288
26289,4494,2944,126289
26290,4647,9095,126290
26291,2470,4694,126291
26292,3033,6845,126292
26293,461,9067,126293
26294,1966,5626,126294
26295,4533,7391,126295
26296,761,7882,126296
26297,1118,4315,126297
26298,3591,5560,126298
26299,1528,7436,126299
26300,9314,9010,126300
26301,8713,1684,126301
26302,1054,2954,126302
26303,3813,785,126303
26304,8691,3502,126304
26305,7089,6561,126305
26306,2516,6316,126306
26307,6025,9366,126307
26308,1568,4316,126308
26309,8141,1090,126309
26310,1476,5262,126310
26311,3390,5618,126311
26312,9624,1420,126312
26313,8651,8092,126313
26314,8977,4994,126314
26315,9087,8309,126315
26316,9206,2598,126316
26317,2736,3520,126317
26318,9653,6674,126318
26319,3400,4710,126319
26320,9844,2396,126320
26321,7,1732,126321
26322,3097,1397,126322
26323,871,6293,126323
26324,248,6528,126324
26325,1076,1669,126325
26326,1192,4510,126326
26327,9707,2758,126327
26328,6934,6573,126328
26329,7684,3439,126329
26330,7137,4767,126330
26331,3545,1203,126331
26332,4098,8059,126332
26333,3522,9074,126333
26334,610,3286,126334
26335,3582,8667,126335
26336,5697,3523,126336
26337,6815,1555,126337
26338,8019,698,126338
26339,5064,7322,126339
26340,9083,3751,126340
26341,2891,7695,126341
26342,398,1954,126342
26343,2584,9851,126343
26344,3645,9785,126344
26345,7566,1244,126345
26346,5108,2498,126346
26347,9898,2791,126347
26348,421,4009,126348
26349,4527,2854,126349
26350,3034,5648,126350
26351,1944,4067,126351
26352,7855,6032,126352
26353,8,5372,126353
26354,9831,3816,126354
26355,6437,9255,126355
26356,3805,2951,126356
26357,1308,5715,126357
26358,7319,3843,126358
26359,223,4895,126359
26360,4324,5793,126360
26361,6253,889,126361
26362,3718,4018,126362
26363,4358,8164,126363
26364,1060,2992,126364
26365,9668,7239,126365
26366,3244,9050,126366
26367,5560,5142,126367
26368,7245,7708,126368
26369,9875,8331,126369
26370,441,7256,126370
26371,4869,6113,126371
26372,5581,1157,126372
26373,1775,1782,126373
26374,3141,7243,126374
26375,2176,2580,126375
26376,1173,4162,126376
26377,7915,9575,126377
26378,6253,327,126378
26379,3084,3528,126379
26380,7303,9498,126380
26381,4878,7701,126381
26382,9729,6786,126382
26383,157,7754,126383
26384,3361,5670,126384
26385,9294,3253,126385
26386,2907,3626,126386
26387,3353,1265,126387
26388,1271,7232,126388
26389,6639,7751,126389
26390,965,508,126390
26391,7759,5489,126391
26392,6206,4262,126392
26393,5605,5224,126393
26394,8300,4025,126394
26395,138,4273,126395
26396,4714,7116,126396
26397,9128,5733,126397
26398,8283,1590,126398
26399,1756,413,126399
26400,5233,7598,126400
26401,4771,9725,126401
26402,2687,8518,126402
26403,6034,4190,126403
26404,276,6762,126404
26405,3183,7956,126405
26406,7659,9450,126406
26407,9158,1031,126407
26408,1914,9800,126408
26409,450,9550,126409
26410,5456,2109,126410
26411,654,3179,126411
26412,1636,5073,126412
26413,8907,5698,126413
26414,4973,8323,126414
26415,3586,418,126415
26416,2420,774,126416
26417,6165,7702,126417
26418,7431,2255,126418
26419,2955,6270,126419
26420,2762,9221,126420
26421,1415,7322,126421
26422,278,8195,126422
26423,2455,1758,126423
26424,8558,9444,126424
26425,9711,267,126425
26426,2253,7175,126426
26427,7909,7167,126427
26428,3971,3362,126428
26429,5077,211,126429
26430,2943,3525,126430
26431,8377,4261,126431
26432,2585,9865,126432
26433,2654,7491,126433
26434,8487,3233,126434
26435,1965,8871,126435
26436,3888,1479,126436
26437,7215,820,126437
26438,9418,3947,126438
26439,1559,2300,126439
26440,9650,8475,126440
26441,386,110,126441
26442,1178,5685,126442
26443,5967,9733,126443
26444,8159,1394,126444
26445,9803,1989,126445
26446,331,6648,126446
26447,3952,4810,126447
26448,4772,569,126448
26449,3325,7504,126449
26450,8811,1997,126450
26451,3455,5049,126451
26452,7329,1707,126452
26453,4780,6396,126453
26454,6539,849,126454
26455,3875,5312,126455
26456,8821,2793,126456
26457,9236,3495,126457
26458,5476,840,126458
26459,7276,3807,126459
26460,6706,9001,126460
26461,9724,1175,126461
26462,9350,1570,126462
26463,5135,9298,126463
26464,4078,1322,126464
26465,7052,2772,126465
26466,1167,413,126466
26467,6262,9501,126467
26468,7127,2707,126468
26469,1786,1253,126469
26470,2199,9521,126470
26471,3830,1478,126471
26472,7714,6502,126472
26473,2959,8675,126473
26474,6842,4931,126474
26475,814,163,126475
26476,6443,4655,126476
26477,1349,5190,126477
26478,1977,98,126478
26479,5483,7310,126479
26480,4154,702,126480
26481,3820,2493,126481
26482,5930,8879,126482
26483,1804,5388,126483
26484,1304,3391,126484
26485,4544,6727,126485
26486,3845,3845,126486
26487,6064,5032,126487
26488,2134,354,126488
26489,394,5451,126489
26490,3928,3060,126490
26491,5905,1679,126491
26492,4381,2039,126492
26493,79,5651,126493
26494,9435,6862,126494
26495,2885,7141,126495
26496,5562,4316,126496
26497,2592,3846,126497
26498,3334,3294,126498
26499,1599,9571,126499
26500,6996,9193,126500
26501,5881,8455,126501
26502,3045,3546,126502
26503,4639,4022,126503
26504,2486,9916,126504
26505,6582,366,126505
26506,1244,3677,126506
26507,3876,3941,126507
26508,8902,8520,126508
26509,6701,5798,126509
26510,9563,5391,126510
26511,2164,5636,126511
26512,9634,7843,126512
26513,628,331,126513
26514,3408,8739,126514
26515,8112,4786,126515
26516,5698,568,126516
26517,6474,354,126517
26518,4877,8446,126518
26519,3773,1038,126519
26520,6961,6371,126520
26521,6361,8206,126521
26522,4325,8815,126522
26523,2851,4135,126523
26524,1824,6561,126524
26525,4646,8519,126525
26526,2366,9265,126526
26527,8024,9039,126527
26528,502,6892,126528
26529,7439,7470,126529
26530,9110,9405,126530
26531,6734,8458,126531
26532,1441,2265,126532
26533,3905,452,126533
26534,5000,6929,126534
26535,5008,6078,126535
26536,4806,6652,126536
26537,6644,2517,126537
26538,9910,8871,126538
26539,684,3645,126539
26540,8115,4714,126540
26541,7800,97,126541
26542,5486,6096,126542
26543,8622,3137,126543
26544,7152,9206,126544
26545,9447,5331,126545
26546,6722,2054,126546
26547,6295,9380,126547
26548,8668,6378,126548
26549,6200,8612,126549
26550,7550,3829,126550
26551,2653,7693,126551
26552,1002,1999,126552
26553,5105,3521,126553
26554,5886,3165,126554
26555,9388,1839,126555
26556,4063,813,126556
26557,7774,3567,126557
26558,7499,2246,126558
26559,6191,1805,126559
26560,4935,8322,126560
26561,2195,1672,126561
26562,2999,206,126562
26563,4598,7447,126563
26564,2150,3911,126564
26565,8505,8789,126565
26566,9125,3633,126566
26567,9765,8723,126567
26568,2682,2713,126568
26569,7877,1509,126569
26570,677,2414,126570
26571,6169,5737,126571
26572,1817,6720,126572
26573,3889,6696,126573
26574,5139,6783,126574
26575,6656,9911,126575
26576,8869,201,126576
26577,301,8178,126577
26578,7847,3331,126578
26579,8113,7289,126579
26580,7375,6518,126580
26581,4521,4620,126581
26582,442,7650,126582
26583,5570,4654,126583
26584,6434,8994,126584
26585,2571,9744,126585
26586,1831,6501,126586
26587,824,6816,126587
26588,3906,85,126588
26589,3081,9189,126589
26590,3517,4944,126590
26591,252,2087,126591
26592,7809,5215,126592
